cistron_id,num_tus,tu_ids,num_operons,operon_ids
EG11604_RNA,1,TU0-7282[c],1,1849
EG11605_RNA,1,TU0-14274[c],1,1296
EG11606_RNA,1,TU0-4403[c],1,1687
EG11607_RNA,1,TU0-13188[c],1,397
EG11608_RNA,1,TU863[c],1,2523
EG11609_RNA,1,TU0-7541[c],1,1859
EG11610_RNA,1,TU0-7541[c],1,1859
EG11612_RNA,1,TU0-3882[c],1,1608
EG11613_RNA,1,TU0-14345[c],1,1337
EG11614_RNA,1,TU00245[c],1,2376
EG11615_RNA,1,TU00245[c],1,2376
EG11616_RNA,1,TU0-1241[c],1,60
EG11617_RNA,2,TU0-7881[c];TU00244[c],1,1878
EG11618_RNA,2,TU0-7881[c];TU00244[c],1,1878
EG11619_RNA,1,TU0-2081[c],1,1555
EG11620_RNA,1,TU582[c],1,2501
EG11621_RNA,1,TU0-2302[c],1,1556
EG11622_RNA,1,TU0-12937[c],1,186
EG11623_RNA,1,TU00454[c],1,2442
EG11624_RNA,1,TU0-14676[c],1,1451
EG11625_RNA,1,TU0-14676[c],1,1451
EG11626_RNA,1,TU0-14676[c],1,1451
EG11627_RNA,1,TU0-14676[c],1,1451
EG11628_RNA,1,TU0-8161[c],1,1887
EG11629_RNA,1,TU0-14459[c],1,1385
EG11630_RNA,1,TU0-14459[c],1,1385
EG11631_RNA,1,TU0-14459[c],1,1385
EG11632_RNA,1,TU0-14459[c],1,1385
EG11634_RNA,1,TU0-7681[c],1,1865
EG11635_RNA,1,TU0-12981[c],1,221
EG11636_RNA,1,TU0-1421[c],1,1257
EG11637_RNA,1,TU0-8827[c],1,2227
EG11639_RNA,1,TU0-8704[c],1,2124
EG11640_RNA,1,TU0-8705[c],1,2125
EG11643_RNA,1,TU0-13308[c],1,493
EG11644_RNA,1,TU0-41801[c],1,1619
EG11645_RNA,1,TU0-8706[c],1,2126
EG11646_RNA,1,TU0-13546[c],1,699
EG11647_RNA,1,TU0-42602[c],1,1670
EG11648_RNA,1,TU0-12839[c],1,108
EG11649_RNA,1,TU0-8541[c],1,1984
EG11650_RNA,1,TU0-12840[c],1,109
EG11651_RNA,1,TU0-12840[c],1,109
EG11652_RNA,2,TU0-13898[c];TU0-42561[c],1,1000
EG11653_RNA,1,TU0-14229[c],1,1275
EG11654_RNA,1,TU-8411[c],1,18
EG11656_RNA,1,TU-8411[c],1,18
EG11657_RNA,1,TU0-12959[c],1,204
EG11658_RNA,1,TU0-5081[c],1,1757
EG11659_RNA,1,TU0-8719[c],1,2138
EG11660_RNA,1,TU0-13455[c],1,628
EG11661_RNA,1,TU0-13455[c],1,628
EG11662_RNA,1,TU0-13456[c],1,629
EG11663_RNA,1,TU0-13917[c],1,1017
EG11664_RNA,1,TU0-8512[c],1,1959
EG11665_RNA,1,TU0-3425[c],1,1589
EG11666_RNA,3,TU0-1123[c];TU0-198870[c];TU0-7262[c],1,45
EG11667_RNA,1,TU0-13562[c],1,715
EG11668_RNA,1,TU0-13562[c],1,715
EG11669_RNA,1,TU00114[c],1,2302
EG11670_RNA,1,TU00114[c],1,2302
EG11671_RNA,1,TU00114[c],1,2302
EG11672_RNA,1,TU00114[c],1,2302
EG11673_RNA,1,TU0-13848[c],1,954
EG11674_RNA,1,TU0-8756[c],1,2173
EG11675_RNA,1,TU00313[c],1,2401
EG11676_RNA,1,TU00287[c],1,2395
EG11677_RNA,1,TU0-13040[c],1,268
EG11678_RNA,2,TU0-12818[c];TU0-14300[c],1,91
EG11679_RNA,1,TU0-13751[c],1,874
EG11680_RNA,5,TU-8398[c];TU0-14291[c];TU0-14292[c];TU0-198866[c];TU0-36430[c],1,13
EG11681_RNA,4,TU-8398[c];TU0-198865[c];TU0-198866[c];TU00487[c],1,13
EG11682_RNA,4,TU-8398[c];TU0-198865[c];TU0-198866[c];TU00487[c],1,13
EG11683_RNA,1,TU0-14003[c],1,1088
EG11684_RNA,1,TU0-14006[c],1,1091
EG11685_RNA,1,TU-8434[c],1,30
EG11686_RNA,1,TU-8434[c],1,30
EG11687_RNA,1,TU0-14008[c],1,1093
EG11688_RNA,1,TU0-14009[c],1,1094
EG11689_RNA,1,TU0-14010[c],1,1095
EG11690_RNA,1,TU0-14011[c],1,1096
EG11691_RNA,1,TU0-14012[c],1,1097
EG11692_RNA,1,TU0-8765[c],1,2181
EG11693_RNA,1,TU0-14013[c],1,1098
EG11694_RNA,1,TU0-14014[c],1,1099
EG11695_RNA,1,TU0-14014[c],1,1099
EG11696_RNA,1,TU0-14014[c],1,1099
EG11697_RNA,1,TU0-8595[c],1,2032
EG11698_RNA,2,TU0-45179[c];galM[c],1,1667
EG11699_RNA,1,TU0-14819[c],1,1483
EG11700_RNA,1,TU0-13037[c],1,265
EG11701_RNA,1,TU00370[c],1,1393
EG11702_RNA,1,TU0-14103[c],1,1172
EG11703_RNA,1,TU00233[c],1,1433
EG11704_RNA,2,TU0-14615[c];TU00233[c],1,1433
EG11705_RNA,1,TU0-14015[c],1,1100
EG11706_RNA,1,TU0-14015[c],1,1100
EG11707_RNA,1,TU0-8596[c],1,2033
EG11709_RNA,1,TU0-14016[c],1,1101
EG11710_RNA,1,TU0-14016[c],1,1101
EG11711_RNA,1,TU0-8597[c],1,2034
EG11712_RNA,1,TU0-6003[c],1,1779
EG11713_RNA,1,TU0-8598[c],1,2035
EG11714_RNA,1,TU0-42468[c],1,1634
EG11719_RNA,1,TU0-8600[c],1,2036
EG11720_RNA,1,TU0-14022[c],1,1108
EG11721_RNA,1,TU0-14023[c],1,1109
EG11722_RNA,1,TU-8419[c],1,21
EG11723_RNA,1,TU-8419[c],1,21
EG11724_RNA,1,TU0-8601[c],1,2037
EG11725_RNA,1,TU0-14025[c],1,1110
EG11726_RNA,2,TU0-14026[c];TU0-36404[c],1,1111
EG11727_RNA,2,TU0-14027[c];TU0-36404[c],1,1111
EG11728_RNA,1,TU0-14028[c],1,1112
EG11729_RNA,1,TU0-14028[c],1,1112
EG11730_RNA,1,TU0-14031[c],1,1114
EG11731_RNA,1,TU0-14031[c],1,1114
EG11732_RNA,1,TU0-14033[c],1,1116
EG11733_RNA,1,TU0-14033[c],1,1116
EG11734_RNA,1,TU864[c],1,2524
EG11735_RNA,1,TU0-13116[c],1,339
EG11736_RNA,1,TU0-12838[c],1,107
EG11737_RNA,1,TU0-2302[c],1,1556
EG11738_RNA,1,TU784[c],1,2517
EG11739_RNA,1,TU00307[c],1,2400
EG11740_RNA,1,TU00307[c],1,2400
EG11741_RNA,1,TU0-8792[c],1,2200
EG11742_RNA,1,TU0-13290[c],1,481
EG11743_RNA,1,TU0-13290[c],1,481
EG11744_RNA,1,TU0-13289[c],1,480
EG11746_RNA,1,TU00313[c],1,2401
EG11747_RNA,1,TU0-42600[c],1,1669
EG11748_RNA,1,TU0-8540[c],1,1983
EG11749_RNA,1,TU0-12817[c],1,90
EG11750_RNA,1,TU0-13933[c],1,1031
EG11751_RNA,2,TU0-7722[c];TU00391[c],1,1866
EG11752_RNA,1,TU0-7722[c],1,1866
EG11753_RNA,1,TU0-8777[c],1,2187
EG11754_RNA,1,EG11754_RNA[c],1,2581
EG11757_RNA,3,TU0-14759[c];TU00236[c];yjeFE-amiB-mutL-miaA-hfq[c],1,1424
EG11758_RNA,2,TU00236[c];yjeFE-amiB-mutL-miaA-hfq[c],1,1424
EG11759_RNA,1,TU0-13196[c],1,403
EG11760_RNA,1,TU0-13276[c],1,470
EG11761_RNA,1,TU0-13280[c],1,472
EG11762_RNA,1,TU0-13988[c],1,1075
EG11763_RNA,1,TU0-13991[c],1,1077
EG11764_RNA,1,TU0-13992[c],1,1078
EG11765_RNA,1,TU0-13992[c],1,1078
EG11767_RNA,1,TU0-13952[c],1,1047
EG11768_RNA,1,TU0-14295[c],1,1303
EG11769_RNA,1,TU0-12960[c],1,205
EG11773_RNA,2,TU0-14531[c];TU0-198746[c],1,1417
EG11774_RNA,1,TU0-198746[c],1,1417
EG11775_RNA,1,TU0-8265[c],1,1898
EG11776_RNA,1,TU0-13023[c],1,253
EG11779_RNA,1,TU0-13809[c],1,919
EG11781_RNA,1,TU00199[c],1,2354
EG11782_RNA,1,TU0-13686[c],1,820
EG11783_RNA,1,TU0-13688[c],1,821
EG11784_RNA,1,TU0-1143[c],1,47
EG11785_RNA,1,TU0-8741[c],1,2159
EG11786_RNA,1,TU0-8742[c],1,2160
EG11787_RNA,2,TU0-13499[c];TU0-198886[c],1,660
EG11788_RNA,2,TU0-13499[c];TU0-198886[c],1,660
EG11789_RNA,1,TU0-13499[c],1,660
EG11790_RNA,1,TU0-13499[c],1,660
EG11791_RNA,1,TU0-13801[c],1,912
EG11792_RNA,1,TU0-13801[c],1,912
EG11793_RNA,1,TU0-14307[c],1,1313
EG11794_RNA,1,TU0-14306[c],1,1312
EG11795_RNA,1,TU00171[c],1,2336
EG11796_RNA,1,TU0-6630[c],1,1825
EG11797_RNA,2,TU0-14644[c];TU0-6921[c],1,1445
EG11798_RNA,1,TU0-12811[c],1,85
EG11799_RNA,1,TU00289[c],1,2396
EG11800_RNA,1,TU00289[c],1,2396
EG11801_RNA,1,TU00289[c],1,2396
EG11802_RNA,1,TU00289[c],1,2396
EG11803_RNA,1,TU00289[c],1,2396
EG11804_RNA,1,TU00289[c],1,2396
EG11805_RNA,1,TU00289[c],1,2396
EG11806_RNA,1,TU0-13436[c],1,611
EG11807_RNA,1,TU0-13437[c],1,612
EG11808_RNA,1,TU0-13438[c],1,613
EG11809_RNA,1,TU0-8494[c],1,1944
EG11810_RNA,2,TU0-14509[c];TU00170[c],1,1402
EG11811_RNA,1,TU0-45191[c],1,1713
EG11812_RNA,1,TU0-14154[c],1,1215
EG11814_RNA,1,TU00212[c],1,2359
EG11815_RNA,1,TU00212[c],1,2359
EG11816_RNA,1,TU0-14313[c],1,1317
EG11817_RNA,1,TU00363[c],1,2417
EG11819_RNA,2,TU0-13182[c];TU0-55017[c],1,395
EG11820_RNA,2,TU0-13126[c];TU0-41656[c],1,348
EG11821_RNA,1,TU587[c],1,2503
EG11822_RNA,2,TU0-13210[c];TU0-13211[c],1,413
EG11823_RNA,1,TU0-2741[c],1,1571
EG11824_RNA,1,TU0-13822[c],1,930
EG11825_RNA,1,TU0-13281[c],1,473
EG11826_RNA,1,TU0-13106[c],1,330
EG11827_RNA,1,TU0-4483[c],1,1706
EG11828_RNA,1,TU262[c],1,2486
EG11829_RNA,1,TU262[c],1,2486
EG11830_RNA,1,TU0-14057[c],1,1137
EG11831_RNA,1,TU0-1061[c],1,41
EG11832_RNA,1,TU0-14058[c],1,1138
EG11833_RNA,1,TU0-1402[c],1,1105
EG11835_RNA,1,TU0-14060[c],1,1139
EG11836_RNA,1,TU0-6505[c],1,1803
EG11837_RNA,1,TU0-14061[c],1,1140
EG11838_RNA,1,TU0-14062[c],1,1141
EG11839_RNA,1,TU0-14062[c],1,1141
EG11840_RNA,1,TU0-14063[c],1,1142
EG11841_RNA,1,TU0-14065[c],1,1144
EG11842_RNA,1,TU0-14065[c],1,1144
EG11843_RNA,1,TU0-14066[c],1,1145
EG11844_RNA,1,TU0-14067[c],1,1146
EG11845_RNA,1,TU0-14068[c],1,1147
EG11846_RNA,1,TU0-14068[c],1,1147
EG11847_RNA,1,TU0-14068[c],1,1147
EG11848_RNA,1,TU0-14069[c],1,1148
EG11849_RNA,2,TU0-14069[c];TU0-42682[c],1,1148
EG11850_RNA,1,TU0-14070[c],1,1149
EG11851_RNA,1,TU0-14070[c],1,1149
EG11852_RNA,1,TU0-14070[c],1,1149
EG11853_RNA,1,TU0-14070[c],1,1149
EG11854_RNA,1,TU0-14071[c],1,1150
EG11855_RNA,1,TU0-14072[c],1,1151
EG11856_RNA,1,TU00268[c],1,2384
EG11857_RNA,1,TU00268[c],1,2384
EG11858_RNA,1,TU00268[c],1,2384
EG11859_RNA,1,TU0-14073[c],1,1152
EG11860_RNA,1,TU0-14074[c],1,1153
EG11861_RNA,1,TU0-14075[c],1,1154
EG11862_RNA,1,TU0-14075[c],1,1154
EG11863_RNA,1,TU0-14075[c],1,1154
EG11864_RNA,1,TU0-14075[c],1,1154
EG11865_RNA,1,TU0-14296[c],1,1304
EG11866_RNA,2,TU0-14787[c];TU00219[c],1,1474
EG11867_RNA,1,TU00219[c],1,1474
EG11868_RNA,1,TU00219[c],1,1474
EG11869_RNA,1,TU0-14076[c],1,1155
EG11870_RNA,1,TU0-14077[c],1,1156
EG11871_RNA,4,TU872[c];TU874[c];TU875[c];TU877[c],1,2248
EG11873_RNA,1,TU0-14078[c],1,1157
EG11874_RNA,1,TU0-14081[c],1,1159
EG11875_RNA,1,TU0-14082[c],1,1160
EG11876_RNA,1,TU0-3465[c],1,1591
EG11877_RNA,1,TU0-3465[c],1,1591
EG11878_RNA,1,TU0-8607[c],1,2042
EG11879_RNA,2,TU0-14264[c];TU0-14669[c],1,1294
EG11880_RNA,1,TU0-14669[c],1,1294
EG11881_RNA,1,TU00287[c],1,2395
EG11882_RNA,1,TU0-14088[c],1,1162
EG11883_RNA,1,TU00364[c],1,2418
EG11884_RNA,1,TU00364[c],1,2418
EG11885_RNA,1,TU0-4143[c],1,1614
EG11886_RNA,1,TU0-4143[c],1,1614
EG11887_RNA,1,TU0-3104[c],1,1575
EG11888_RNA,1,TU0-13994[c],1,1080
EG11889_RNA,1,TU00096[c],1,2295
EG11890_RNA,1,TU00096[c],1,2295
EG11891_RNA,1,TU0-13486[c],1,649
EG11892_RNA,1,TU0-13487[c],1,650
EG11893_RNA,1,TU0-13488[c],1,651
EG11894_RNA,2,TU0-13489[c];tsuB[c],1,652
EG11895_RNA,1,TU0-13489[c],1,652
EG11896_RNA,1,TU0-13490[c],1,653
EG11897_RNA,2,TU0-42636[c];TU0-42642[c],1,1676
EG11899_RNA,1,TU0-13226[c],1,425
EG11900_RNA,1,TU0-13226[c],1,425
EG11901_RNA,1,TU0-13226[c],1,425
EG11902_RNA,1,TU0-14089[c],1,1163
EG11903_RNA,1,TU0-14090[c],1,1164
EG11904_RNA,1,TU0-14091[c],1,1165
EG11905_RNA,1,TU0-14091[c],1,1165
EG11906_RNA,1,TU0-14091[c],1,1165
EG11908_RNA,1,TU0-14092[c],1,1166
EG11909_RNA,1,TU0-14092[c],1,1166
EG11910_RNA,1,TU00316[c],1,2403
EG11911_RNA,1,TU00316[c],1,2403
EG11912_RNA,1,TU0-14311[c],1,1315
EG11913_RNA,1,TU0-14093[c],1,1167
EG11914_RNA,1,TU0-14094[c],1,1168
EG11915_RNA,1,TU0-14103[c],1,1172
EG11916_RNA,1,TU0-14104[c],1,1173
EG11917_RNA,1,TU0-14324[c],1,1326
EG11918_RNA,1,TU782[c],1,2515
EG11919_RNA,1,TU0-14107[c],1,1176
EG11920_RNA,1,TU0-8488[c],1,1938
EG11921_RNA,1,TU0-8505[c],1,1954
EG11922_RNA,1,TU0-14108[c],1,1177
EG11923_RNA,2,TU0-14111[c];TU0-14287[c],1,1178
EG11924_RNA,2,TU0-14112[c];TU0-14287[c],1,1178
EG11925_RNA,2,TU0-14112[c];TU0-14287[c],1,1178
EG11926_RNA,2,TU0-14112[c];TU0-14287[c],1,1178
EG11928_RNA,1,TU0-14116[c],1,1181
EG11929_RNA,1,TU0-8667[c],1,2093
EG11930_RNA,1,TU0-14117[c],1,1182
EG11931_RNA,1,TU0-14117[c],1,1182
EG11932_RNA,1,TU0-14118[c],1,1183
EG11933_RNA,1,EG11933_RNA[c],1,2582
EG11934_RNA,1,TU0-14121[c],1,1186
EG11935_RNA,1,TU0-14122[c],1,1187
EG11936_RNA,1,TU0-14122[c],1,1187
EG11937_RNA,1,TU0-8608[c],1,2043
EG11938_RNA,1,TU0-8609[c],1,2044
EG11939_RNA,1,TU0-14123[c],1,1188
EG11940_RNA,1,TU0-14124[c],1,1189
EG11941_RNA,1,TU0-14125[c],1,1190
EG11942_RNA,3,TU0-14786[c];TU0-198701[c];TU0-3721[c],1,1473
EG11943_RNA,2,TU0-198701[c];TU0-3721[c],1,1473
EG11945_RNA,1,TU00199[c],1,2354
EG11946_RNA,1,TU00199[c],1,2354
EG11947_RNA,1,TU00199[c],1,2354
EG11948_RNA,1,TU00199[c],1,2354
EG11949_RNA,1,TU00199[c],1,2354
EG11950_RNA,1,TU00199[c],1,2354
EG11951_RNA,1,TU0-14127[c],1,1192
EG11952_RNA,1,TU0-14128[c],1,1193
EG11953_RNA,1,TU0-14128[c],1,1193
EG11954_RNA,1,TU0-14128[c],1,1193
EG11955_RNA,1,TU0-14129[c],1,1194
EG11956_RNA,1,TU0-14293[c],1,1301
EG11957_RNA,2,TU0-14547[c];TU0-4502[c],1,1423
EG11958_RNA,2,TU0-14547[c];TU0-4502[c],1,1423
EG11959_RNA,2,TU0-14547[c];TU0-4502[c],1,1423
EG11961_RNA,1,TU164[c],1,2480
EG11962_RNA,1,TU164[c],1,2480
EG11963_RNA,1,TU164[c],1,2480
EG11964_RNA,1,TU0-13993[c],1,1079
EG11965_RNA,1,TU00193[c],1,2350
EG11966_RNA,1,TU821[c],1,2520
EG11967_RNA,1,EG11967_RNA[c],1,2583
EG11969_RNA,1,TU0-13911[c],1,1013
EG11970_RNA,1,TU0-13911[c],1,1013
EG11971_RNA,1,TU00147[c],1,2323
EG11972_RNA,1,TU00263[c],1,2383
EG11973_RNA,1,TU00263[c],1,2383
EG11974_RNA,1,EG11974_RNA[c],1,2584
EG11975_RNA,1,TU0-1441[c],1,1367
EG11976_RNA,1,TU0-1441[c],1,1367
EG11977_RNA,1,TU0-1441[c],1,1367
EG11978_RNA,2,TU0-14523[c];TU00331[c],1,1413
EG11979_RNA,2,TU0-14523[c];TU00331[c],1,1413
EG11980_RNA,2,TU0-14523[c];TU00331[c],1,1413
EG11981_RNA,1,TU0-14315[c],1,1319
EG11982_RNA,1,TU0-14315[c],1,1319
EG11983_RNA,1,TU0-14317[c],1,1321
EG11984_RNA,1,TU0-14317[c],1,1321
EG11985_RNA,1,TU0-14317[c],1,1321
EG11987_RNA,1,TU0-13516[c],1,675
EG11988_RNA,1,TU0-13516[c],1,675
EG11989_RNA,1,TU0-13516[c],1,675
EG11990_RNA,1,TU0-13516[c],1,675
EG11991_RNA,1,TU0-13517[c],1,676
EG11992_RNA,1,TU0-9[c],1,2253
EG11995_RNA,1,TU0-13521[c],1,679
EG11998_RNA,1,TU0-13523[c],1,681
EG11999_RNA,1,TU0-13523[c],1,681
EG12002_RNA,1,TU0-13523[c],1,681
EG12003_RNA,1,TU0-13523[c],1,681
EG12004_RNA,1,TU0-13524[c],1,682
EG12005_RNA,1,TU0-13525[c],1,683
EG12006_RNA,1,TU0-13526[c],1,684
EG12007_RNA,1,TU0-13526[c],1,684
EG12008_RNA,1,TU0-13527[c],1,685
EG12009_RNA,1,TU0-14559[c],1,1428
EG12010_RNA,1,TU0-14559[c],1,1428
EG12011_RNA,1,TU0-14559[c],1,1428
EG12012_RNA,1,TU0-14559[c],1,1428
EG12013_RNA,1,TU0-7501[c],1,1857
EG12015_RNA,1,TU0-13529[c],1,687
EG12016_RNA,1,TU0-13530[c],1,688
EG12017_RNA,1,TU0-8649[c],1,2077
EG12019_RNA,1,TU0-13531[c],1,689
EG12022_RNA,1,TU0-13534[c],1,690
EG12023_RNA,1,TU0-13535[c],1,691
EG12024_RNA,1,TU0-13535[c],1,691
EG12025_RNA,1,TU0-13537[c],1,692
EG12026_RNA,1,TU0-8726[c],1,2145
EG12027_RNA,1,TU0-13542[c],1,696
EG12028_RNA,1,TU0-14304[c],1,1310
EG12029_RNA,1,TU0-13543[c],1,697
EG12030_RNA,1,TU862[c],1,2522
EG12031_RNA,1,TU0-14303[c],1,1309
EG12032_RNA,1,TU0-13545[c],1,698
EG12033_RNA,1,TU0-13546[c],1,699
EG12034_RNA,1,TU0-14239[c],1,1282
EG12035_RNA,1,TU0-13547[c],1,700
EG12036_RNA,1,TU0-13548[c],1,701
EG12037_RNA,1,TU0-13552[c],1,705
EG12038_RNA,1,TU0-13552[c],1,705
EG12040_RNA,1,TU0-13552[c],1,705
EG12041_RNA,1,TU0-13552[c],1,705
EG12042_RNA,1,TU0-13553[c],1,706
EG12043_RNA,2,TU0-13558[c];yejL[c],1,711
EG12044_RNA,1,TU0-13555[c],1,708
EG12045_RNA,1,TU0-13556[c],1,709
EG12048_RNA,1,TU0-8727[c],1,2146
EG12049_RNA,1,TU0-13558[c],1,711
EG12052_RNA,2,TU0-5261[c];TU00305[c],1,1765
EG12053_RNA,2,TU0-5261[c];TU00305[c],1,1765
EG12054_RNA,2,TU0-5261[c];TU00305[c],1,1765
EG12055_RNA,2,TU0-5261[c];TU00305[c],1,1765
EG12057_RNA,2,TU0-5261[c];TU00305[c],1,1765
EG12058_RNA,2,TU0-5261[c];TU00305[c],1,1765
EG12059_RNA,2,TU0-5261[c];TU00305[c],1,1765
EG12060_RNA,2,TU0-8484[c];TU00305[c],1,1765
EG12061_RNA,2,TU0-8484[c];TU00305[c],1,1765
EG12062_RNA,2,TU0-8484[c];TU00305[c],1,1765
EG12064_RNA,2,TU0-8484[c];TU00305[c],1,1765
EG12067_RNA,2,TU0-8484[c];TU00305[c],1,1765
EG12068_RNA,2,TU0-8484[c];TU00305[c],1,1765
EG12069_RNA,1,TU0-13559[c],1,712
EG12070_RNA,1,TU0-13560[c],1,713
EG12073_RNA,1,TU0-13561[c],1,714
EG12075_RNA,1,TU0-14783[c],1,1470
EG12076_RNA,1,TU0-14783[c],1,1470
EG12077_RNA,1,TU0-14783[c],1,1470
EG12078_RNA,1,TU0-14783[c],1,1470
EG12079_RNA,1,TU0-14783[c],1,1470
EG12080_RNA,1,TU0-4525[c],1,1728
EG12081_RNA,1,TU0-13745[c],1,6
EG12082_RNA,1,TU0-198746[c],1,1417
EG12083_RNA,1,TU0-198746[c],1,1417
EG12084_RNA,1,TU0-198746[c],1,1417
EG12086_RNA,1,TU0-198746[c],1,1417
EG12087_RNA,1,TU0-198746[c],1,1417
EG12088_RNA,1,TU0-198746[c],1,1417
EG12089_RNA,1,TU0-198746[c],1,1417
EG12090_RNA,1,TU0-198746[c],1,1417
EG12091_RNA,1,TU0-198746[c],1,1417
EG12092_RNA,1,TU0-198746[c],1,1417
EG12093_RNA,2,TU0-14531[c];TU0-198746[c],1,1417
EG12094_RNA,1,EG12094_RNA[c],1,2585
EG12095_RNA,1,TU0-14328[c],1,1329
EG12096_RNA,1,TU0-1261[c],1,61
EG12097_RNA,1,TU0-13675[c],1,812
EG12098_RNA,1,TU0-13675[c],1,812
EG12099_RNA,1,TU0-1222[c],1,59
EG12100_RNA,2,TU0-6921[c];TU0-7342[c],1,1445
EG12101_RNA,1,TU00269[c],1,2385
EG12102_RNA,1,TU00269[c],1,2385
EG12104_RNA,1,TU0-13549[c],1,702
EG12105_RNA,1,TU0-13541[c],1,695
EG12106_RNA,1,TU0-12811[c],1,85
EG12107_RNA,1,TU0-12811[c],1,85
EG12108_RNA,1,TU0-14258[c],1,1293
EG12110_RNA,1,TU0-13252[c],1,448
EG12111_RNA,1,TU00309[c],1,1447
EG12112_RNA,1,TU0-13689[c],1,822
EG12113_RNA,1,TU0-13926[c],1,1025
EG12114_RNA,1,TU0-14217[c],1,1264
EG12115_RNA,1,TU0-14216[c],1,1263
EG12116_RNA,1,TU0-8325[c],1,1905
EG12117_RNA,2,TU0-14688[c];TU0-8812[c],1,1454
EG12119_RNA,2,TU0-13183[c];TU0-55017[c],1,395
EG12120_RNA,1,TU0-8367[c],1,1924
EG12121_RNA,2,TU0-8364[c];TU0-8367[c],1,1924
EG12122_RNA,1,TU0-13804[c],1,914
EG12123_RNA,1,TU00428[c],1,2434
EG12124_RNA,3,TU0-14415[c];TU0-3581[c];argT-hisJ[c],1,1369
EG12125_RNA,2,TU0-14415[c];TU0-3581[c],1,1369
EG12127_RNA,1,TU00213[c],1,2360
EG12128_RNA,2,TU0-42614[c];TU00295[c],1,1673
EG12129_RNA,1,TU00439[c],1,2437
EG12130_RNA,1,TU00423[c],1,2433
EG12131_RNA,1,TU00423[c],1,2433
EG12132_RNA,1,TU0-1881[c],1,1506
EG12133_RNA,1,TU0-13623[c],1,768
EG12134_RNA,1,TU0-13058[c],1,285
EG12136_RNA,1,TU0-7881[c],1,1878
EG12137_RNA,1,TU0-12835[c],1,104
EG12138_RNA,1,TU0-12836[c],1,105
EG12139_RNA,1,TU0-14320[c],1,1323
EG12140_RNA,1,TU0-8331[c],1,1909
EG12141_RNA,1,TU0-13360[c],1,540
EG12142_RNA,1,TU00454[c],1,2442
EG12143_RNA,2,TU0-8484[c];TU00305[c],1,1765
EG12144_RNA,1,TU0-4444[c],1,1703
EG12146_RNA,3,TU-8398[c];TU0-198866[c];TU00487[c],1,13
EG12147_RNA,2,TU0-198866[c];TU00487[c],1,13
EG12148_RNA,1,TU0-7081[c],1,1842
EG12150_RNA,1,TU0-8368[c],1,1925
EG12151_RNA,1,TU0-8368[c],1,1925
EG12152_RNA,1,TU0-4681[c],1,1745
EG12153_RNA,2,TU0-194009[c];TU0-2649[c],1,25
EG12154_RNA,1,TU0-8509[c],1,1956
EG12155_RNA,1,TU0-13228[c],1,427
EG12158_RNA,1,TU0-8495[c],1,1945
EG12159_RNA,1,TU0-12915[c],1,170
EG12163_RNA,1,TU0-14355[c],1,1345
EG12164_RNA,1,TU0-8665[c],1,2091
EG12165_RNA,1,TU261[c],1,2485
EG12166_RNA,1,TU0-8676[c],1,2099
EG12167_RNA,1,TU261[c],1,2485
EG12168_RNA,1,TU0-12918[c],1,172
EG12169_RNA,2,TU0-5261[c];TU00305[c],1,1765
EG12171_RNA,1,TU0-14221[c],1,1269
EG12172_RNA,1,TU0-13136[c],1,358
EG12173_RNA,1,TU0-13913[c],1,1014
EG12176_RNA,2,TU0-14140[c];TU0-14671[c],1,1203
EG12177_RNA,1,TU359[c],1,2490
EG12178_RNA,1,TU0-14140[c],1,1203
EG12179_RNA,1,TU0-13001[c],1,237
EG12180_RNA,1,TU0-7821[c],1,1874
EG12181_RNA,1,TU0-8805[c],1,2206
EG12182_RNA,2,TU0-12927[c];TU0-42605[c],1,178
EG12183_RNA,2,TU0-12926[c];TU0-42605[c],1,178
EG12188_RNA,1,TU0-13746[c],1,869
EG12189_RNA,2,TU0-2741[c];TU0-2742[c],1,1571
EG12190_RNA,1,TU0-13627[c],1,772
EG12191_RNA,1,TU587[c],1,2503
EG12192_RNA,1,TU0-13683[c],1,818
EG12193_RNA,1,TU0-36443[c],1,1605
EG12194_RNA,1,TU0-36443[c],1,1605
EG12195_RNA,1,TU00212[c],1,2359
EG12196_RNA,1,TU0-13113[c],1,337
EG12197_RNA,1,TU0-4444[c],1,1703
EG12198_RNA,1,TU00248[c],1,2377
EG12200_RNA,1,TU0-8721[c],1,2140
EG12201_RNA,1,TU0-3403[c],1,1584
EG12202_RNA,1,TU0-2441[c],1,1561
EG12203_RNA,1,TU0-6982[c],1,1838
EG12204_RNA,1,TU0-13422[c],1,598
EG12205_RNA,1,TU0-8779[c],1,2189
EG12207_RNA,1,TU0-13421[c],1,597
EG12209_RNA,1,TU0-8778[c],1,2188
EG12210_RNA,1,TU0-4181[c],1,1620
EG12211_RNA,1,TU0-8583[c],1,2020
EG12212_RNA,1,TU0-13942[c],1,1038
EG12213_RNA,1,TU0-8584[c],1,2021
EG12214_RNA,1,TU0-13943[c],1,1039
EG12215_RNA,1,TU0-4623[c],1,1742
EG12216_RNA,1,TU0-8510[c],1,1957
EG12217_RNA,1,TU0-13944[c],1,1040
EG12219_RNA,1,TU0-8585[c],1,2022
EG12220_RNA,1,TU0-13946[c],1,1042
EG12221_RNA,1,TU0-13947[c],1,1043
EG12223_RNA,1,TU0-13952[c],1,1047
EG12224_RNA,1,TU0-13952[c],1,1047
