gene,media,project,generation_start,generation_end,launcher_command,config_path,script_path
EG10918,with_aa,gene_knockout_EG10918_with_aa,5,13,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG10918_with_aa.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG10918_with_aa.sh
EG10918,acetate,gene_knockout_EG10918_acetate,6,14,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG10918_acetate.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG10918_acetate.sh
EG10918,no_ox,gene_knockout_EG10918_no_ox,6,14,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG10918_no_ox.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG10918_no_ox.sh
EG10918,succinate,gene_knockout_EG10918_succinate,13,20,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG10918_succinate.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG10918_succinate.sh
EG10919,with_aa,gene_knockout_EG10919_with_aa,5,13,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG10919_with_aa.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG10919_with_aa.sh
EG10919,acetate,gene_knockout_EG10919_acetate,6,14,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG10919_acetate.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG10919_acetate.sh
EG10919,no_ox,gene_knockout_EG10919_no_ox,6,14,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG10919_no_ox.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG10919_no_ox.sh
EG10919,succinate,gene_knockout_EG10919_succinate,13,20,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG10919_succinate.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG10919_succinate.sh
EG10920,with_aa,gene_knockout_EG10920_with_aa,5,13,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG10920_with_aa.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG10920_with_aa.sh
EG10920,acetate,gene_knockout_EG10920_acetate,6,14,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG10920_acetate.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG10920_acetate.sh
EG10920,no_ox,gene_knockout_EG10920_no_ox,6,14,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG10920_no_ox.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG10920_no_ox.sh
EG10920,succinate,gene_knockout_EG10920_succinate,13,20,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG10920_succinate.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG10920_succinate.sh
EG10928,with_aa,gene_knockout_EG10928_with_aa,5,13,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG10928_with_aa.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG10928_with_aa.sh
EG10928,acetate,gene_knockout_EG10928_acetate,6,14,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG10928_acetate.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG10928_acetate.sh
EG10928,no_ox,gene_knockout_EG10928_no_ox,6,14,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG10928_no_ox.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG10928_no_ox.sh
EG10928,succinate,gene_knockout_EG10928_succinate,13,20,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG10928_succinate.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG10928_succinate.sh
EG10946,with_aa,gene_knockout_EG10946_with_aa,5,13,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG10946_with_aa.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG10946_with_aa.sh
EG10946,acetate,gene_knockout_EG10946_acetate,6,14,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG10946_acetate.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG10946_acetate.sh
EG10946,no_ox,gene_knockout_EG10946_no_ox,6,14,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG10946_no_ox.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG10946_no_ox.sh
EG10946,succinate,gene_knockout_EG10946_succinate,13,20,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG10946_succinate.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG10946_succinate.sh
EG10947,with_aa,gene_knockout_EG10947_with_aa,5,13,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG10947_with_aa.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG10947_with_aa.sh
EG10947,acetate,gene_knockout_EG10947_acetate,6,14,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG10947_acetate.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG10947_acetate.sh
EG10947,no_ox,gene_knockout_EG10947_no_ox,6,14,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG10947_no_ox.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG10947_no_ox.sh
EG10947,succinate,gene_knockout_EG10947_succinate,13,20,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG10947_succinate.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG10947_succinate.sh
EG10965,with_aa,gene_knockout_EG10965_with_aa,5,13,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG10965_with_aa.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG10965_with_aa.sh
EG10965,acetate,gene_knockout_EG10965_acetate,6,14,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG10965_acetate.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG10965_acetate.sh
EG10965,no_ox,gene_knockout_EG10965_no_ox,6,14,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG10965_no_ox.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG10965_no_ox.sh
EG10965,succinate,gene_knockout_EG10965_succinate,13,20,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG10965_succinate.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG10965_succinate.sh
EG10980,with_aa,gene_knockout_EG10980_with_aa,5,13,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG10980_with_aa.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG10980_with_aa.sh
EG10980,acetate,gene_knockout_EG10980_acetate,6,14,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG10980_acetate.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG10980_acetate.sh
EG10980,no_ox,gene_knockout_EG10980_no_ox,6,14,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG10980_no_ox.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG10980_no_ox.sh
EG10980,succinate,gene_knockout_EG10980_succinate,13,20,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG10980_succinate.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG10980_succinate.sh
EG10982,with_aa,gene_knockout_EG10982_with_aa,5,13,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG10982_with_aa.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG10982_with_aa.sh
EG10982,acetate,gene_knockout_EG10982_acetate,6,14,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG10982_acetate.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG10982_acetate.sh
EG10982,no_ox,gene_knockout_EG10982_no_ox,6,14,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG10982_no_ox.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG10982_no_ox.sh
EG10982,succinate,gene_knockout_EG10982_succinate,13,20,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG10982_succinate.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG10982_succinate.sh
EG10999,with_aa,gene_knockout_EG10999_with_aa,5,13,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG10999_with_aa.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG10999_with_aa.sh
EG10999,acetate,gene_knockout_EG10999_acetate,6,14,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG10999_acetate.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG10999_acetate.sh
EG10999,no_ox,gene_knockout_EG10999_no_ox,6,14,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG10999_no_ox.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG10999_no_ox.sh
EG10999,succinate,gene_knockout_EG10999_succinate,13,20,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG10999_succinate.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG10999_succinate.sh
EG11000,with_aa,gene_knockout_EG11000_with_aa,5,13,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG11000_with_aa.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG11000_with_aa.sh
EG11000,acetate,gene_knockout_EG11000_acetate,6,14,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG11000_acetate.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG11000_acetate.sh
EG11000,no_ox,gene_knockout_EG11000_no_ox,6,14,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG11000_no_ox.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG11000_no_ox.sh
EG11000,succinate,gene_knockout_EG11000_succinate,13,20,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG11000_succinate.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG11000_succinate.sh
EG11001,with_aa,gene_knockout_EG11001_with_aa,5,13,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG11001_with_aa.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG11001_with_aa.sh
EG11001,acetate,gene_knockout_EG11001_acetate,6,14,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG11001_acetate.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG11001_acetate.sh
EG11001,no_ox,gene_knockout_EG11001_no_ox,6,14,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG11001_no_ox.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG11001_no_ox.sh
EG11001,succinate,gene_knockout_EG11001_succinate,13,20,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG11001_succinate.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG11001_succinate.sh
EG11002,with_aa,gene_knockout_EG11002_with_aa,5,13,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG11002_with_aa.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG11002_with_aa.sh
EG11002,acetate,gene_knockout_EG11002_acetate,6,14,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG11002_acetate.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG11002_acetate.sh
EG11002,no_ox,gene_knockout_EG11002_no_ox,6,14,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG11002_no_ox.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG11002_no_ox.sh
EG11002,succinate,gene_knockout_EG11002_succinate,13,20,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG11002_succinate.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG11002_succinate.sh
EG11005,with_aa,gene_knockout_EG11005_with_aa,5,13,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG11005_with_aa.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG11005_with_aa.sh
EG11005,acetate,gene_knockout_EG11005_acetate,6,14,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG11005_acetate.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG11005_acetate.sh
EG11005,no_ox,gene_knockout_EG11005_no_ox,6,14,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG11005_no_ox.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG11005_no_ox.sh
EG11005,succinate,gene_knockout_EG11005_succinate,13,20,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG11005_succinate.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG11005_succinate.sh
EG11008,with_aa,gene_knockout_EG11008_with_aa,5,13,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG11008_with_aa.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG11008_with_aa.sh
EG11008,acetate,gene_knockout_EG11008_acetate,6,14,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG11008_acetate.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG11008_acetate.sh
EG11008,no_ox,gene_knockout_EG11008_no_ox,6,14,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG11008_no_ox.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG11008_no_ox.sh
EG11008,succinate,gene_knockout_EG11008_succinate,13,20,job/write_for_new_job.py,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/configs/gene_knockout_EG11008_succinate.json,/user/home/il22158/work/vEcoli/job/generated_runs/launcher/20260831T191459Z/slurm/gene_knockout_EG11008_succinate.sh
