config_group,original_variant,new_variant,lineage_seed,resume_generations,initial_state_file
resume_add_5_to8,254,209,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=254/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,157,137,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=157/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,157,137,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=157/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,149,129,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=149/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,149,129,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=149/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,102,87,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=102/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,33,28,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=33/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,33,28,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=33/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,65,56,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=65/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,65,56,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=65/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,249,204,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=249/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,249,204,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=249/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,124,106,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=124/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,124,106,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=124/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,232,197,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=232/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,232,197,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=232/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,116,100,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=116/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,116,100,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=116/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,84,72,101,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=84/seed=101/generation=3/agent_id=000/daughter_state_1.json
resume_add_5_to8,84,72,100,5,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=84/seed=100/generation=3/agent_id=000/daughter_state_1.json
resume_add_6_to8,227,28,101,6,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=227/seed=101/generation=2/agent_id=00/daughter_state_1.json
resume_add_6_to8,177,18,101,6,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=177/seed=101/generation=2/agent_id=00/daughter_state_1.json
resume_add_6_to8,177,18,100,6,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=177/seed=100/generation=2/agent_id=00/daughter_state_1.json
resume_add_6_to8,28,2,101,6,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=28/seed=101/generation=2/agent_id=00/daughter_state_1.json
resume_add_6_to8,185,22,101,6,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=185/seed=101/generation=2/agent_id=00/daughter_state_1.json
resume_add_6_to8,85,9,101,6,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=85/seed=101/generation=2/agent_id=00/daughter_state_1.json
resume_add_6_to8,273,34,101,6,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=273/seed=101/generation=2/agent_id=00/daughter_state_1.json
resume_add_6_to8,273,34,100,6,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=273/seed=100/generation=2/agent_id=00/daughter_state_1.json
resume_add_6_to8,187,23,101,6,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=187/seed=101/generation=2/agent_id=00/daughter_state_1.json
resume_add_6_to8,187,23,100,6,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=187/seed=100/generation=2/agent_id=00/daughter_state_1.json
resume_add_6_to8,93,10,101,6,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=93/seed=101/generation=2/agent_id=00/daughter_state_1.json
resume_add_6_to8,225,27,101,6,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=225/seed=101/generation=2/agent_id=00/daughter_state_1.json
resume_add_6_to8,70,8,101,6,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=70/seed=101/generation=2/agent_id=00/daughter_state_1.json
resume_add_6_to8,196,24,101,6,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=196/seed=101/generation=2/agent_id=00/daughter_state_1.json
resume_add_6_to8,130,14,101,6,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=130/seed=101/generation=2/agent_id=00/daughter_state_1.json
resume_add_6_to8,114,13,101,6,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=114/seed=101/generation=2/agent_id=00/daughter_state_1.json
resume_add_6_to8,180,19,101,6,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=180/seed=101/generation=2/agent_id=00/daughter_state_1.json
resume_add_6_to8,180,19,100,6,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=180/seed=100/generation=2/agent_id=00/daughter_state_1.json
resume_add_6_to8,241,29,101,6,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=241/seed=101/generation=2/agent_id=00/daughter_state_1.json
resume_add_6_to8,184,21,101,6,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=184/seed=101/generation=2/agent_id=00/daughter_state_1.json
resume_add_6_to8,173,17,101,6,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=173/seed=101/generation=2/agent_id=00/daughter_state_1.json
resume_add_6_to8,208,25,101,6,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=208/seed=101/generation=2/agent_id=00/daughter_state_1.json
resume_add_6_to8,42,4,101,6,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=42/seed=101/generation=2/agent_id=00/daughter_state_1.json
resume_add_6_to8,262,32,101,6,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=262/seed=101/generation=2/agent_id=00/daughter_state_1.json
resume_add_6_to8,144,15,101,6,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=144/seed=101/generation=2/agent_id=00/daughter_state_1.json
resume_add_6_to8,260,31,101,6,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=260/seed=101/generation=2/agent_id=00/daughter_state_1.json
resume_add_6_to8,47,5,101,6,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=47/seed=101/generation=2/agent_id=00/daughter_state_1.json
resume_add_6_to8,182,20,101,6,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=182/seed=101/generation=2/agent_id=00/daughter_state_1.json
resume_add_6_to8,39,3,101,6,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=39/seed=101/generation=2/agent_id=00/daughter_state_1.json
resume_add_6_to8,244,30,101,6,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=244/seed=101/generation=2/agent_id=00/daughter_state_1.json
resume_add_6_to8,211,26,101,6,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=211/seed=101/generation=2/agent_id=00/daughter_state_1.json
resume_add_6_to8,25,1,101,6,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=25/seed=101/generation=2/agent_id=00/daughter_state_1.json
resume_add_6_to8,95,11,100,6,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=95/seed=100/generation=2/agent_id=00/daughter_state_1.json
resume_add_6_to8,169,16,101,6,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=169/seed=101/generation=2/agent_id=00/daughter_state_1.json
resume_add_6_to8,269,33,101,6,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=269/seed=101/generation=2/agent_id=00/daughter_state_1.json
resume_add_6_to8,99,12,101,6,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=99/seed=101/generation=2/agent_id=00/daughter_state_1.json
resume_add_6_to8,66,7,101,6,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=66/seed=101/generation=2/agent_id=00/daughter_state_1.json
resume_add_6_to8,50,6,101,6,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=50/seed=101/generation=2/agent_id=00/daughter_state_1.json
resume_add_7_to8,227,26,100,7,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=227/seed=100/generation=1/agent_id=0/daughter_state_1.json
resume_add_7_to8,240,28,101,7,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=240/seed=101/generation=1/agent_id=0/daughter_state_1.json
resume_add_7_to8,240,28,100,7,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=240/seed=100/generation=1/agent_id=0/daughter_state_1.json
resume_add_7_to8,28,3,100,7,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=28/seed=100/generation=1/agent_id=0/daughter_state_1.json
resume_add_7_to8,185,21,100,7,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=185/seed=100/generation=1/agent_id=0/daughter_state_1.json
resume_add_7_to8,85,11,100,7,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=85/seed=100/generation=1/agent_id=0/daughter_state_1.json
resume_add_7_to8,93,12,100,7,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=93/seed=100/generation=1/agent_id=0/daughter_state_1.json
resume_add_7_to8,225,25,100,7,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=225/seed=100/generation=1/agent_id=0/daughter_state_1.json
resume_add_7_to8,70,10,100,7,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=70/seed=100/generation=1/agent_id=0/daughter_state_1.json
resume_add_7_to8,196,22,100,7,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=196/seed=100/generation=1/agent_id=0/daughter_state_1.json
resume_add_7_to8,130,15,100,7,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=130/seed=100/generation=1/agent_id=0/daughter_state_1.json
resume_add_7_to8,239,27,101,7,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=239/seed=101/generation=1/agent_id=0/daughter_state_1.json
resume_add_7_to8,239,27,100,7,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=239/seed=100/generation=1/agent_id=0/daughter_state_1.json
resume_add_7_to8,114,14,100,7,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=114/seed=100/generation=1/agent_id=0/daughter_state_1.json
resume_add_7_to8,241,29,100,7,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=241/seed=100/generation=1/agent_id=0/daughter_state_1.json
resume_add_7_to8,184,20,100,7,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=184/seed=100/generation=1/agent_id=0/daughter_state_1.json
resume_add_7_to8,173,18,100,7,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=173/seed=100/generation=1/agent_id=0/daughter_state_1.json
resume_add_7_to8,208,23,100,7,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=208/seed=100/generation=1/agent_id=0/daughter_state_1.json
resume_add_7_to8,31,4,101,7,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=31/seed=101/generation=1/agent_id=0/daughter_state_1.json
resume_add_7_to8,42,6,100,7,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=42/seed=100/generation=1/agent_id=0/daughter_state_1.json
resume_add_7_to8,262,32,100,7,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=262/seed=100/generation=1/agent_id=0/daughter_state_1.json
resume_add_7_to8,6,1,101,7,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=6/seed=101/generation=1/agent_id=0/daughter_state_1.json
resume_add_7_to8,6,1,100,7,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=6/seed=100/generation=1/agent_id=0/daughter_state_1.json
resume_add_7_to8,144,16,100,7,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=144/seed=100/generation=1/agent_id=0/daughter_state_1.json
resume_add_7_to8,260,31,100,7,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=260/seed=100/generation=1/agent_id=0/daughter_state_1.json
resume_add_7_to8,47,7,100,7,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=47/seed=100/generation=1/agent_id=0/daughter_state_1.json
resume_add_7_to8,182,19,100,7,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=182/seed=100/generation=1/agent_id=0/daughter_state_1.json
resume_add_7_to8,39,5,100,7,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=39/seed=100/generation=1/agent_id=0/daughter_state_1.json
resume_add_7_to8,244,30,100,7,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=244/seed=100/generation=1/agent_id=0/daughter_state_1.json
resume_add_7_to8,280,34,101,7,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=280/seed=101/generation=1/agent_id=0/daughter_state_1.json
resume_add_7_to8,280,34,100,7,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=280/seed=100/generation=1/agent_id=0/daughter_state_1.json
resume_add_7_to8,211,24,100,7,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=211/seed=100/generation=1/agent_id=0/daughter_state_1.json
resume_add_7_to8,25,2,100,7,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=25/seed=100/generation=1/agent_id=0/daughter_state_1.json
resume_add_7_to8,169,17,100,7,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=169/seed=100/generation=1/agent_id=0/daughter_state_1.json
resume_add_7_to8,269,33,100,7,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=269/seed=100/generation=1/agent_id=0/daughter_state_1.json
resume_add_7_to8,99,13,100,7,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=99/seed=100/generation=1/agent_id=0/daughter_state_1.json
resume_add_7_to8,66,9,100,7,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=66/seed=100/generation=1/agent_id=0/daughter_state_1.json
resume_add_7_to8,50,8,100,7,/user/work/il22158/vEcoli/out/gene_knockout_TU_ID_rest_list/daughter_states/variant=50/seed=100/generation=1/agent_id=0/daughter_state_1.json
