generation_reconstructed,start_time,end_time,n_points,growth_mean,dry_mass_start,dry_mass_end,fold_change_mass,log_fold_change_mass,project,variant,lineage_seed,label,gene_id,run_type,step_scale
3,4914.0,7414.0,126,0.00021880165691901348,385.3949413796146,669.1563112076074,1.7362872195784413,0.5517490516188936,gene_ko_trial40_seed101,10,101,KO: EG10107,EG10107,KO,1.0
4,7418.0,10398.0,150,0.00019035657896077218,334.6514256853619,592.5793535353378,1.7707360795542486,0.5713953242931489,gene_ko_trial40_seed101,10,101,KO: EG10107,EG10107,KO,1.0
5,10410.0,13930.0,177,0.00019919644075692234,297.7917007278338,602.1088179898907,2.0219126876883213,0.7040439385029006,gene_ko_trial40_seed101,10,101,KO: EG10107,EG10107,KO,1.0
6,13935.0,17395.0,174,0.0002031337145024301,300.61522225092745,607.1868574740636,2.0198140763718104,0.70300546577695,gene_ko_trial40_seed101,10,101,KO: EG10107,EG10107,KO,1.0
7,17415.0,20775.0,169,0.00019553428670963498,304.4775543922974,589.23393762777,1.9352294746449012,0.660225910998076,gene_ko_trial40_seed101,10,101,KO: EG10107,EG10107,KO,1.0
8,20795.0,24339.0,179,0.00021044607374335597,591.6856589443375,628.2337419928904,1.0617694251940473,0.05993678549389299,gene_ko_trial40_seed101,10,101,KO: EG10107,EG10107,KO,1.0
1,0.0,2220.0,112,0.0002707627450445511,410.985293452835,752.3983887138738,1.8307185213191082,0.6047085243931408,gene_ko_trial40_seed101,12,101,KO: EG10112,EG10112,KO,1.0
2,2235.0,4895.0,134,0.00025613668571931837,376.7045281847743,746.9541010636619,1.9828646729122394,0.6845426035943531,gene_ko_trial40_seed101,12,101,KO: EG10112,EG10112,KO,1.0
3,4910.0,7510.0,131,0.00024218642603733402,376.2231699848372,710.3952678835792,1.888228382936144,0.63563902594578,gene_ko_trial40_seed101,12,101,KO: EG10112,EG10112,KO,1.0
4,7530.0,10292.0,140,0.00022608571299969452,713.8357882251075,667.7362379666679,0.9354199508922602,-0.06675970518971021,gene_ko_trial40_seed101,12,101,KO: EG10112,EG10112,KO,1.0
5,10306.0,13326.0,152,0.00021015920675866378,333.0889019453874,631.5401680317882,1.8960108377772797,0.6397521199437504,gene_ko_trial40_seed101,12,101,KO: EG10112,EG10112,KO,1.0
6,13335.0,16535.0,161,0.00022910773170426024,315.9232611102285,660.0216022829661,2.0891833034500062,0.7367732257090933,gene_ko_trial40_seed101,12,101,KO: EG10112,EG10112,KO,1.0
7,16543.0,19623.0,155,0.00019880590839785052,331.9058478182037,614.1915865796302,1.850499443191625,0.6154555719478517,gene_ko_trial40_seed101,12,101,KO: EG10112,EG10112,KO,1.0
8,19643.0,22983.0,168,0.0002506051449967328,307.5159381533367,711.5010534349765,2.3137046414817064,0.8388499808157155,gene_ko_trial40_seed101,12,101,KO: EG10112,EG10112,KO,1.0
1,0.0,2220.0,112,0.00027974627806311717,411.0518877619877,767.4075575461752,1.866935976682654,0.6242985718894637,gene_ko_trial40_seed101,13,101,KO: EG10122,EG10122,KO,1.0
2,2235.0,4875.0,133,0.0002599352395778336,387.2935673197517,775.2306806795868,2.001661649183944,0.6939776602082112,gene_ko_trial40_seed101,13,101,KO: EG10122,EG10122,KO,1.0
3,4885.0,7385.0,126,0.00027393040436182416,389.52460252110257,777.5871319085788,1.9962465191565222,0.6912686768544051,gene_ko_trial40_seed101,13,101,KO: EG10122,EG10122,KO,1.0
4,7400.0,9920.0,127,0.00024246752594733913,391.46417265274283,725.6776150141561,1.8537523117291372,0.6172118615247294,gene_ko_trial40_seed101,13,101,KO: EG10122,EG10122,KO,1.0
5,9936.0,12636.0,136,0.0002454691228110558,364.96497784078997,710.763604946937,1.9474844111124439,0.6665384941671577,gene_ko_trial40_seed101,13,101,KO: EG10122,EG10122,KO,1.0
6,12643.0,15463.0,142,0.0002360205962292884,355.64006866010413,694.3795080004932,1.9524782756245964,0.669099476229137,gene_ko_trial40_seed101,13,101,KO: EG10122,EG10122,KO,1.0
7,15469.0,18309.0,143,0.00022682270521034038,349.3784990545987,668.959797035885,1.9147136954508013,0.6495681051634198,gene_ko_trial40_seed101,13,101,KO: EG10122,EG10122,KO,1.0
8,18320.0,21320.0,151,0.0002492758658860744,336.39461751816157,714.6977272249223,2.124581339909033,0.7535747664526812,gene_ko_trial40_seed101,13,101,KO: EG10122,EG10122,KO,1.0
1,0.0,2220.0,112,0.00027314235011905406,411.0518877619877,755.3739902572083,1.8376609200602778,0.608493523813349,gene_ko_trial40_seed101,14,101,KO: EG10124,EG10124,KO,1.0
2,2235.0,4875.0,133,0.00022707456074114624,382.8886800449744,703.5118368803571,1.8373795662951489,0.608340407804574,gene_ko_trial40_seed101,14,101,KO: EG10124,EG10124,KO,1.0
3,4889.0,7669.0,140,0.00023719317235130973,352.99230890435524,684.6775772372139,1.9396387965572648,0.6625017683986059,gene_ko_trial40_seed101,14,101,KO: EG10124,EG10124,KO,1.0
4,7678.0,10598.0,147,0.0002180655423576761,345.17946959758217,658.8141616116366,1.908613401543541,0.6463770106380753,gene_ko_trial40_seed101,14,101,KO: EG10124,EG10124,KO,1.0
5,10612.0,13672.0,154,0.0002329518345050421,330.039561898319,676.8504660232909,2.0508161571000385,0.7182378393340754,gene_ko_trial40_seed101,14,101,KO: EG10124,EG10124,KO,1.0
6,13679.0,16679.0,151,0.0002695385187085805,339.1945869806369,764.7368372703854,2.254566749067964,0.8129578254790739,gene_ko_trial40_seed101,14,101,KO: EG10124,EG10124,KO,1.0
7,16699.0,19321.0,133,0.00025836258341419287,768.8897654053537,754.0736264820591,0.9807304771243982,-0.019457600158002727,gene_ko_trial40_seed101,14,101,KO: EG10124,EG10124,KO,1.0
8,19332.0,21972.0,133,0.0002324269980345097,379.47713785795986,705.88576652301,1.8601536063741118,0.6206590683873362,gene_ko_trial40_seed101,14,101,KO: EG10124,EG10124,KO,1.0
1,0.0,2220.0,112,0.0002523051061467635,411.0543724014915,721.4559270269335,1.7551350270573494,0.5625457924524312,gene_ko_trial40_seed101,16,101,KO: EG10138,EG10138,KO,1.0
2,2235.0,4995.0,139,0.00020878584613090814,359.7749782755857,641.7492559064065,1.7837517744628422,0.5787188846018787,gene_ko_trial40_seed101,16,101,KO: EG10138,EG10138,KO,1.0
3,5002.0,8122.0,157,0.00021199912275953684,323.3818148693041,629.601403536574,1.9469289075238496,0.6662532118681765,gene_ko_trial40_seed101,16,101,KO: EG10138,EG10138,KO,1.0
4,8138.0,11378.0,163,0.00022062336036573764,316.87294114286874,653.6420484438436,2.0627890980099037,0.7240589981360547,gene_ko_trial40_seed101,16,101,KO: EG10138,EG10138,KO,1.0
5,11398.0,14518.0,157,0.00024240126069506246,326.430439442133,697.7383926235939,2.13747956169781,0.7596273600042618,gene_ko_trial40_seed101,16,101,KO: EG10138,EG10138,KO,1.0
6,14535.0,17355.0,142,0.00020699520191968873,349.5150027001629,626.298103946423,1.791906210342859,0.5832799752047436,gene_ko_trial40_seed101,16,101,KO: EG10138,EG10138,KO,1.0
7,17361.0,20621.0,164,0.00019491731058195085,314.50526533643654,597.0281145938804,1.8983088055941448,0.6409633874772268,gene_ko_trial40_seed101,16,101,KO: EG10138,EG10138,KO,1.0
8,20637.0,24117.0,175,0.0001961250951990529,298.88747157107616,595.3647253169913,1.9919360359519525,0.6891070481809671,gene_ko_trial40_seed101,16,101,KO: EG10138,EG10138,KO,1.0
1,0.0,2220.0,112,0.0002665206402466604,411.07964224218665,744.6674822391999,1.8114919974569812,0.5941508137097737,gene_ko_trial40_seed101,21,101,KO: EG10001,EG10001,KO,1.0
2,2235.0,4915.0,135,0.0002338657210783833,372.7794010520023,701.925754883908,1.8829520968783093,0.6328408095629475,gene_ko_trial40_seed101,21,101,KO: EG10001,EG10001,KO,1.0
3,4926.0,7706.0,140,0.0002241036364225808,351.0593276399454,657.1002928542823,1.8717642321933106,0.6268814257825656,gene_ko_trial40_seed101,21,101,KO: EG10001,EG10001,KO,1.0
4,7709.0,10809.0,156,0.00025894675242609856,329.5223309796896,739.3740707601216,2.24377531125711,0.8081598539739375,gene_ko_trial40_seed101,21,101,KO: EG10001,EG10001,KO,1.0
5,10823.0,13543.0,137,0.00022673639515288828,370.8015253986921,691.6428049229448,1.8652641846046312,0.6234026970073083,gene_ko_trial40_seed101,21,101,KO: EG10001,EG10001,KO,1.0
6,13560.0,16380.0,142,0.00020277273555061045,347.3704603141874,618.454638872078,1.7803892660092688,0.5768320291643427,gene_ko_trial40_seed101,21,101,KO: EG10001,EG10001,KO,1.0
7,16391.0,19691.0,166,0.00022309355145250337,310.0367174370431,651.2576158454292,2.100582218871142,0.7422145533850034,gene_ko_trial40_seed101,21,101,KO: EG10001,EG10001,KO,1.0
8,19712.0,22832.0,157,0.00023871716728853266,326.3105670877493,690.4866556896404,2.1160413585501794,0.7495470594336688,gene_ko_trial40_seed101,21,101,KO: EG10001,EG10001,KO,1.0
1,0.0,2220.0,112,0.0002871656214329735,411.05218571554303,778.7519555906943,1.8945330608936535,0.6389724023106088,gene_ko_trial40_seed101,22,101,KO: EG10004,EG10004,KO,1.0
2,2235.0,4835.0,131,0.0002448794045478655,389.3078249849741,739.3421303440323,1.8991196243552728,0.6413904231875275,gene_ko_trial40_seed101,22,101,KO: EG10004,EG10004,KO,1.0
3,4845.0,7465.0,132,0.00023724528421241496,372.2481198025913,697.4030675451368,1.8734898323058824,0.6278029121249926,gene_ko_trial40_seed101,22,101,KO: EG10004,EG10004,KO,1.0
4,7477.0,10317.0,143,0.00022322074096853191,351.02574525845364,665.4244767207604,1.8956571867138146,0.6395655787897219,gene_ko_trial40_seed101,22,101,KO: EG10004,EG10004,KO,1.0
5,10337.0,13317.0,150,0.00023467877584211995,333.99479194226603,673.4496754833528,2.016347834548763,0.7012878723048827,gene_ko_trial40_seed101,22,101,KO: EG10004,EG10004,KO,1.0
6,13337.0,16241.0,147,0.00020298776095634732,676.3099375546549,617.6019225455448,0.9131936235901225,-0.09080734684088473,gene_ko_trial40_seed101,22,101,KO: EG10004,EG10004,KO,1.0
7,16261.0,19601.0,168,0.0002379528430449245,310.718582080984,690.0253278092418,2.2207404629228047,0.7978406821285878,gene_ko_trial40_seed101,22,101,KO: EG10004,EG10004,KO,1.0
8,19619.0,22499.0,145,0.00023508513042394178,347.15015261148255,686.0563307712757,1.9762524245209947,0.681202336369885,gene_ko_trial40_seed101,22,101,KO: EG10004,EG10004,KO,1.0
1,0.0,2220.0,112,0.00025687208569957396,411.13416945930896,730.8248665771314,1.7775824070722563,0.5752542428426958,gene_ko_trial40_seed101,26,101,KO: EG10016,EG10016,KO,1.0
2,2235.0,4935.0,136,0.0002539628402571743,365.34899817267126,728.4116149121589,1.9937419249960473,0.6900132373840934,gene_ko_trial40_seed101,26,101,KO: EG10016,EG10016,KO,1.0
3,4946.0,7666.0,137,0.0002280664594089953,362.8023885110432,679.2775562820154,1.872307288465768,0.6271715144057498,gene_ko_trial40_seed101,26,101,KO: EG10016,EG10016,KO,1.0
4,7670.0,10610.0,148,0.0002325981118053048,339.9309135542243,676.5374414463408,1.9902204079430468,0.6882453903635382,gene_ko_trial40_seed101,26,101,KO: EG10016,EG10016,KO,1.0
5,10630.0,13572.0,149,0.0002393456808562408,679.6502619672481,695.2128988473098,1.0228980076238265,0.02263978270673744,gene_ko_trial40_seed101,26,101,KO: EG10016,EG10016,KO,1.0
6,13584.0,16504.0,147,0.00024854405198011104,349.53431301593173,726.7682810778542,2.0792473128231284,0.7320059593878655,gene_ko_trial40_seed101,26,101,KO: EG10016,EG10016,KO,1.0
7,16510.0,19290.0,140,0.00022216570795109233,366.13988870756486,685.0217427666557,1.8709290189187258,0.6264351090622727,gene_ko_trial40_seed101,26,101,KO: EG10016,EG10016,KO,1.0
8,19310.0,22150.0,143,0.00022319419374770589,343.87542499743245,649.4679521903538,1.888672190503881,0.6358740374644314,gene_ko_trial40_seed101,26,101,KO: EG10016,EG10016,KO,1.0
1,0.0,2220.0,112,0.00027553399885680137,411.080910936358,760.5279010170964,1.8500686380322788,0.6152227400410543,gene_ko_trial40_seed101,27,101,KO: EG10017,EG10017,KO,1.0
2,2235.0,4855.0,132,0.00026465470847641904,381.0017806240834,764.7429192494712,2.0071898824116188,0.6967356754095131,gene_ko_trial40_seed101,27,101,KO: EG10017,EG10017,KO,1.0
3,4872.0,7472.0,131,0.00023222791846564148,384.27086388267674,705.106716774156,1.8349211013547853,0.6070014840452542,gene_ko_trial40_seed101,27,101,KO: EG10017,EG10017,KO,1.0
4,7492.0,10232.0,138,0.00021920524033555415,351.1493206785294,640.8468762059506,1.82499819440811,0.6015789976685462,gene_ko_trial40_seed101,27,101,KO: EG10017,EG10017,KO,1.0
5,10252.0,13435.0,161,0.0002058401030193439,643.6132354156182,627.8125598946017,0.9754500456927162,-0.024856329156163023,gene_ko_trial40_seed101,27,101,KO: EG10017,EG10017,KO,1.0
6,13453.0,16633.0,160,0.00019602010291485953,314.62367449729777,590.0374973118815,1.875375393331849,0.6288088491600576,gene_ko_trial40_seed101,27,101,KO: EG10017,EG10017,KO,1.0
7,16653.0,20196.0,179,0.00021207028212834027,592.676821217347,633.41114037849,1.0687293946766394,0.06647046124825116,gene_ko_trial40_seed101,27,101,KO: EG10017,EG10017,KO,1.0
8,20204.0,23364.0,159,0.00017573689907391242,315.2361277147214,547.1848628814687,1.7357936314223903,0.5514647332630962,gene_ko_trial40_seed101,27,101,KO: EG10017,EG10017,KO,1.0
1,0.0,2220.0,112,0.00028277594944074464,411.0605536009459,772.1416797650406,1.878413467312724,0.6304275201919122,gene_ko_trial40_seed101,30,101,KO: EG10031,EG10031,KO,1.0
2,2235.0,4895.0,134,0.0002892559916405464,386.2678709331211,860.5465124483892,2.2278490581407566,0.8010365720774004,gene_ko_trial40_seed101,30,101,KO: EG10031,EG10031,KO,1.0
3,4916.0,7216.0,116,0.00026514595526642884,433.49077360152603,803.5919610087385,1.8537694685687067,0.6172211166771392,gene_ko_trial40_seed101,30,101,KO: EG10031,EG10031,KO,1.0
4,7222.0,9622.0,121,0.0002181903866130714,404.4534328640218,687.7168118629513,1.7003609216346134,0.530840535372152,gene_ko_trial40_seed101,30,101,KO: EG10031,EG10031,KO,1.0
5,9642.0,12482.0,143,0.0002305474697504018,343.6726891360954,663.4058885235186,1.9303421816588047,0.6576972833979529,gene_ko_trial40_seed101,30,101,KO: EG10031,EG10031,KO,1.0
6,12502.0,15545.0,154,0.00020943330568292981,666.4121992577054,637.4552982931825,0.9565480629004436,-0.04442424264450128,gene_ko_trial40_seed101,30,101,KO: EG10031,EG10031,KO,1.0
7,15557.0,18737.0,160,0.00022021658531810954,319.9804894337442,647.8192247341676,2.024558515678833,0.7053516598406282,gene_ko_trial40_seed101,30,101,KO: EG10031,EG10031,KO,1.0
8,18746.0,21886.0,158,0.0002196312994307393,324.77313133559164,649.2796613429643,1.9991791151961291,0.692736653903472,gene_ko_trial40_seed101,30,101,KO: EG10031,EG10031,KO,1.0
1,0.0,2220.0,112,0.00025662773440366206,411.0356551497878,729.6974630098966,1.7752656098507649,0.5739500510850716,gene_ko_trial40_seed101,32,101,KO: EG10034,EG10034,KO,1.0
2,2235.0,4995.0,139,0.00022028559022073944,367.48469819080265,678.421921409333,1.8461229127344176,0.6130877171438418,gene_ko_trial40_seed101,32,101,KO: EG10034,EG10034,KO,1.0
3,5006.0,7866.0,144,0.00016804408227391308,340.4544526716858,570.2031961571427,1.6748296040263955,0.5157114311628248,gene_ko_trial40_seed101,32,101,KO: EG10034,EG10034,KO,1.0
4,7879.0,11659.0,190,0.00012126294588373933,285.0893053999621,455.2340700556972,1.596812161778685,0.4680092428904251,gene_ko_trial40_seed101,32,101,KO: EG10034,EG10034,KO,1.0
5,11678.0,18358.0,335,7.642313496661546e-05,227.94463234181364,388.14446720858757,1.7028015234267362,0.5322748496312769,gene_ko_trial40_seed101,32,101,KO: EG10034,EG10034,KO,1.0
6,18374.0,28534.0,509,5.963211975571342e-05,194.2135795144365,357.22806945862396,1.8393568068296176,0.6094159490043868,gene_ko_trial40_seed101,32,101,KO: EG10034,EG10034,KO,1.0
7,28549.0,39349.0,541,4.154915783277822e-05,179.04898550704917,280.40848391621637,1.5660992611721705,0.44858798072727063,gene_ko_trial40_seed101,32,101,KO: EG10034,EG10034,KO,1.0
1,0.0,2220.0,112,0.0002738787172140778,410.9999472340397,754.0211504217584,1.8346015747597864,0.6068273324598797,gene_ko_trial40_seed101,33,101,KO: EG10035,EG10035,KO,1.0
2,2235.0,4915.0,135,0.000247848930511562,378.0157851457011,739.4876207458403,1.9562347653308043,0.6710215875856784,gene_ko_trial40_seed101,33,101,KO: EG10035,EG10035,KO,1.0
3,4920.0,7540.0,132,0.00021844496514872473,369.17361818629445,657.3381209563906,1.7805663475787183,0.5769314864947962,gene_ko_trial40_seed101,33,101,KO: EG10035,EG10035,KO,1.0
4,7549.0,10589.0,153,0.00022258868849784824,331.18346581108153,657.429734604872,1.9850922599496335,0.6856653916231058,gene_ko_trial40_seed101,33,101,KO: EG10035,EG10035,KO,1.0
5,10602.0,13702.0,156,0.00023069710268644656,330.36899506824034,678.2269895942768,2.0529377747878055,0.7192718281706405,gene_ko_trial40_seed101,33,101,KO: EG10035,EG10035,KO,1.0
6,13722.0,16685.0,150,0.00023841561802238198,681.6852512099701,698.5584131744449,1.0247521300109184,0.024450758966549635,gene_ko_trial40_seed101,33,101,KO: EG10035,EG10035,KO,1.0
7,16705.0,19565.0,144,0.0002569691282573835,350.9316523369873,737.1233103076047,2.1004754213500556,0.742163710225849,gene_ko_trial40_seed101,33,101,KO: EG10035,EG10035,KO,1.0
8,19573.0,22233.0,134,0.00022419410567448093,369.3424680895632,673.5230629624609,1.8235732989122058,0.6007979272847243,gene_ko_trial40_seed101,33,101,KO: EG10035,EG10035,KO,1.0
1,0.0,2220.0,112,0.0002723764048265879,411.03186756698153,752.6800766857702,1.8311964012452486,0.6049695244103224,gene_ko_trial40_seed101,34,101,KO: EG10039,EG10039,KO,1.0
2,2235.0,4915.0,135,0.0002397837791617524,376.47291266277546,718.1722891884815,1.9076333649315755,0.6458633978171648,gene_ko_trial40_seed101,34,101,KO: EG10039,EG10039,KO,1.0
3,4925.0,7625.0,136,0.00021188894041077977,358.7051541205998,638.391681886384,1.779711483241613,0.5764512630997939,gene_ko_trial40_seed101,34,101,KO: EG10039,EG10039,KO,1.0
4,7630.0,10810.0,160,0.00021797940763466347,320.6555452927089,647.1483440749419,2.018204124566739,0.7022080687320315,gene_ko_trial40_seed101,34,101,KO: EG10039,EG10039,KO,1.0
5,10820.0,13960.0,158,0.00018992820957834764,322.2432216120718,586.623081029353,1.8204357506565378,0.5990758958691449,gene_ko_trial40_seed101,34,101,KO: EG10039,EG10039,KO,1.0
6,13972.0,17532.0,179,0.0001871707949454567,292.951471124569,572.011526545944,1.9525811710387788,0.6691521747427508,gene_ko_trial40_seed101,34,101,KO: EG10039,EG10039,KO,1.0
7,17552.0,21255.0,187,0.0001897011970279516,574.3045363022738,577.4132931216757,1.0054130807313797,0.005398482666518012,gene_ko_trial40_seed101,34,101,KO: EG10039,EG10039,KO,1.0
8,21276.0,24896.0,182,0.0001550557041056032,290.2643779969801,510.2720768906793,1.757956248065645,0.5641519116186174,gene_ko_trial40_seed101,34,101,KO: EG10039,EG10039,KO,1.0
1,0.0,2220.0,112,0.00026663639795183885,411.05386752725803,745.2405051694618,1.8129996188882544,0.5949827215621317,gene_ko_trial40_seed101,37,101,KO: EG10046,EG10046,KO,1.0
2,2235.0,4915.0,135,0.0002600373337352172,376.4545429977346,772.8422703852984,2.052949777763604,0.7192776748849721,gene_ko_trial40_seed101,37,101,KO: EG10046,EG10046,KO,1.0
3,4919.0,7459.0,128,0.00024723814758444515,387.23950907425194,730.7225784478774,1.8870041959168058,0.634990489975253,gene_ko_trial40_seed101,37,101,KO: EG10046,EG10046,KO,1.0
4,7465.0,10145.0,135,0.00025020768486312114,363.61831645266136,713.5947585203189,1.9624829834808946,0.6742104997990738,gene_ko_trial40_seed101,37,101,KO: EG10046,EG10046,KO,1.0
5,10152.0,12972.0,142,0.00025663842207726106,357.5598262813305,741.5540812411302,2.073930085919861,0.7294453994608747,gene_ko_trial40_seed101,37,101,KO: EG10046,EG10046,KO,1.0
6,12992.0,15672.0,135,0.00023809697565336277,373.3006992244418,710.3503215510282,1.902890412546321,0.6433739999749747,gene_ko_trial40_seed101,37,101,KO: EG10046,EG10046,KO,1.0
7,15692.0,18455.0,140,0.0002477303607000747,713.8151271395213,712.3129659939095,0.9978955879631867,-0.002106629423232945,gene_ko_trial40_seed101,37,101,KO: EG10046,EG10046,KO,1.0
8,18466.0,21266.0,141,0.0002477721048230207,358.5240596145745,721.8917317340508,2.01350986739944,0.6998794019178951,gene_ko_trial40_seed101,37,101,KO: EG10046,EG10046,KO,1.0
1,0.0,2220.0,112,0.00027944999227925727,411.0811268753139,764.5755830077003,1.8599140972959476,0.620530302409094,gene_ko_trial40_seed101,39,101,KO: EG10051,EG10051,KO,1.0
2,2235.0,4895.0,134,0.0002577195664533292,383.2016450651263,763.2621031331907,1.9918027831103702,0.6890401497984756,gene_ko_trial40_seed101,39,101,KO: EG10051,EG10051,KO,1.0
3,4897.0,7497.0,131,0.0002519755484061596,383.3590022438626,743.3456698548641,1.9390327747723177,0.6621892790430449,gene_ko_trial40_seed101,39,101,KO: EG10051,EG10051,KO,1.0
4,7510.0,10110.0,131,0.00024457451350271963,372.0396716582426,705.959868127836,1.897539219355978,0.6405578990363551,gene_ko_trial40_seed101,39,101,KO: EG10051,EG10051,KO,1.0
5,10122.0,12942.0,142,0.0002294002255549788,354.55772246053743,680.7993926754041,1.9201369750201327,0.65239652465135,gene_ko_trial40_seed101,39,101,KO: EG10051,EG10051,KO,1.0
6,12952.0,15872.0,147,0.00020838541104738786,340.4431503584034,627.2827444868828,1.8425477023888057,0.6111492347808434,gene_ko_trial40_seed101,39,101,KO: EG10051,EG10051,KO,1.0
7,15888.0,19128.0,163,0.00020046062123507016,313.87430894439456,603.3895999776666,1.9223924443098086,0.6535704750900182,gene_ko_trial40_seed101,39,101,KO: EG10051,EG10051,KO,1.0
8,19148.0,22572.0,173,0.0001821495479629523,605.706807927962,565.8388965659924,0.9341795224353642,-0.06808665104801094,gene_ko_trial40_seed101,39,101,KO: EG10051,EG10051,KO,1.0
1,0.0,2220.0,112,0.00027624647862811567,411.0605306391079,759.699984555775,1.8481462654042948,0.614183118033506,gene_ko_trial40_seed101,40,101,KO: EG10054,EG10054,KO,1.0
2,2235.0,4895.0,134,0.00024787241813976495,380.69863737214257,739.0789878697299,1.9413754484948718,0.6633967159271972,gene_ko_trial40_seed101,40,101,KO: EG10054,EG10054,KO,1.0
3,4912.0,7532.0,132,0.00024061911201690397,373.55702905232,728.5498645673292,1.9503042585374275,0.6679853904234316,gene_ko_trial40_seed101,40,101,KO: EG10054,EG10054,KO,1.0
4,7539.0,10159.0,132,0.00021374502463035407,363.5916666524846,638.9320956467366,1.7572792620063489,0.5637667390942014,gene_ko_trial40_seed101,40,101,KO: EG10054,EG10054,KO,1.0
5,10177.0,13337.0,159,0.00021381569338332893,321.245188068585,634.1937520438655,1.974173545934848,0.6801498530206991,gene_ko_trial40_seed101,40,101,KO: EG10054,EG10054,KO,1.0
6,13349.0,16589.0,163,0.00024340591376920413,318.68248349303303,704.5033473050053,2.2106748371703553,0.793297825103631,gene_ko_trial40_seed101,40,101,KO: EG10054,EG10054,KO,1.0
7,16600.0,19340.0,138,0.00021236472625523552,354.4542269289917,639.1425482061247,1.8031737235684455,0.5895482920856464,gene_ko_trial40_seed101,40,101,KO: EG10054,EG10054,KO,1.0
8,19360.0,22522.0,160,0.0001965775072956196,641.869975998218,596.9688740212239,0.930046421150693,-0.07252077886475941,gene_ko_trial40_seed101,40,101,KO: EG10054,EG10054,KO,1.0
1,0.0,2520.0,127,0.00024620129068180803,379.9502144867157,705.9430835697949,1.8579883801973138,0.6194943864416893,all_media_conditions1,0,0,baseline,,baseline,1.0
2,2530.0,5330.0,141,0.00023746958347663344,354.5204318467306,691.3110038152893,1.9499891733014783,0.667823820407154,all_media_conditions1,0,0,baseline,,baseline,1.0
3,5335.0,8215.0,145,0.00022709747320750432,347.42599377688407,674.9532908833733,1.9427253659000145,0.6640918150113879,all_media_conditions1,0,0,baseline,,baseline,1.0
4,8235.0,11157.0,148,0.00021052220723617013,678.019085346388,629.0983904331185,0.9278476137758324,-0.07488776897304271,all_media_conditions1,0,0,baseline,,baseline,1.0
5,11161.0,14421.0,164,0.00022114766224615954,315.4730569361067,652.9973828760467,2.0698990564138713,0.7274998410707721,all_media_conditions1,0,0,baseline,,baseline,1.0
6,14435.0,17575.0,158,0.00023089527334261062,326.3786555067304,676.2672491824137,2.07203270732411,0.7285301096607327,all_media_conditions1,0,0,baseline,,baseline,1.0
7,17584.0,20544.0,149,0.00023091076790827123,339.8542172749645,678.602898806831,1.9967470294999943,0.6915193711467922,all_media_conditions1,0,0,baseline,,baseline,1.0
8,20551.0,23471.0,147,0.0002071081257348071,339.29602795968526,622.7525958370181,1.8354255414714518,0.6072763573304948,all_media_conditions1,0,0,baseline,,baseline,1.0
1,0.0,2520.0,127,0.00027350933894287075,380.00703558226746,757.9210403818763,1.994492126232738,0.6903894446156161,gene_knockout_metabolic1,4,0,KO: EG10030,EG10030,KO,1.0
2,2530.0,5250.0,137,0.0002476808290815341,379.37634974925743,748.3367238422868,1.9725444781597157,0.6793243226140653,gene_knockout_metabolic1,4,0,KO: EG10030,EG10030,KO,1.0
3,5256.0,7876.0,132,0.0002434343359828867,374.9357276306024,712.948045701469,1.9015206958454656,0.6426539322845943,gene_knockout_metabolic1,4,0,KO: EG10030,EG10030,KO,1.0
4,7888.0,10608.0,137,0.00020317784837751486,357.0052247364358,624.658271348156,1.7497174496796757,0.5594543175738859,gene_knockout_metabolic1,4,0,KO: EG10030,EG10030,KO,1.0
5,10628.0,13871.0,164,0.00021701141816793097,627.2089103471988,634.0319778549699,1.010878460741245,0.010819715938556641,gene_knockout_metabolic1,4,0,KO: EG10030,EG10030,KO,1.0
6,13881.0,17101.0,162,0.00020669712719550848,317.3982304322026,620.526365069358,1.9550404053116002,0.6704108609023234,gene_knockout_metabolic1,4,0,KO: EG10030,EG10030,KO,1.0
7,17112.0,20392.0,165,0.00019883435818864454,310.06884058501805,597.5708992986354,1.9272200914196242,0.6560785974507872,gene_knockout_metabolic1,4,0,KO: EG10030,EG10030,KO,1.0
8,20412.0,23876.0,175,0.00018482682491003513,599.7720869159841,570.8293154225742,0.9517437171138905,-0.049459485145164704,gene_knockout_metabolic1,4,0,KO: EG10030,EG10030,KO,1.0
1,0.0,2520.0,127,0.00024923203899211976,380.0046490148935,713.257538307075,1.876970558534194,0.6296590720973346,gene_knockout_metabolic1,5,0,KO: EG10032,EG10032,KO,1.0
2,2530.0,5290.0,139,0.0002517888758855388,356.0193403021465,716.8761332292224,2.0135876119000278,0.6999180126051194,gene_knockout_metabolic1,5,0,KO: EG10032,EG10032,KO,1.0
3,5306.0,8126.0,142,0.00025329327518010123,358.28788854923414,734.1121502292956,2.0489449230389423,0.7173249889730617,gene_knockout_metabolic1,5,0,KO: EG10032,EG10032,KO,1.0
4,8144.0,10784.0,133,0.00024384103258054773,368.0622306011859,703.3038835680527,1.9108287270315387,0.6475370364543309,gene_knockout_metabolic1,5,0,KO: EG10032,EG10032,KO,1.0
5,10805.0,13625.0,142,0.00023788825452369014,353.3807927554318,694.1447088665241,1.964296654195715,0.6751342444504855,gene_knockout_metabolic1,5,0,KO: EG10032,EG10032,KO,1.0
