project,variant,lineage_seed,label,gene_id,run_type,n_generations,mean_growth_over_generations,total_fold_change_mass,mean_log_fold_change_mass,step_scale
gene_ko_441imported_2seeds,201,100,KO: EG10164,EG10164,KO,8,0.00021477274244584342,1.168057245953412,0.01941773689392546,20.0
gene_ko_441imported_2seeds,201,101,KO: EG10164,EG10164,KO,8,0.00021649670756637075,0.8102426698388041,-0.026302685473863406,20.0
gene_ko_441imported_2seeds,202,100,KO: EG11075,EG11075,KO,8,0.00020715579824867776,1.1604251250080007,0.01859830313176885,20.0
gene_ko_441imported_2seeds,202,101,KO: EG11075,EG11075,KO,8,0.00020967247353771386,0.8950278250983871,-0.013862558961893215,20.0
gene_ko_441imported_2seeds,203,100,KO: EG11443,EG11443,KO,8,0.00020863953609970404,2.5852975996856293,0.11873007836720922,20.0
gene_ko_441imported_2seeds,203,101,KO: EG11443,EG11443,KO,8,0.00021715436022843823,0.8079420674553599,-0.026658115215672164,20.0
gene_ko_441imported_2seeds,204,100,KO: EG10795,EG10795,KO,8,0.000183527796279685,1.0257909544875872,0.003182997240792587,20.0
gene_ko_441imported_2seeds,204,101,KO: EG10795,EG10795,KO,8,0.00021584462964647694,0.6878293413185693,-0.04677681527843008,20.0
gene_ko_441imported_2seeds,205,100,KO: EG10262,EG10262,KO,8,0.00020444533073641635,1.2562298832873378,0.028514384924177856,20.0
gene_ko_441imported_2seeds,205,101,KO: EG10262,EG10262,KO,8,0.00021406749661614848,0.8816148674750716,-0.015749997066228066,20.0
gene_ko_441imported_2seeds,206,100,KO: EG10221,EG10221,KO,8,0.00020432855109260648,1.296500010322752,0.03245854174482455,20.0
gene_ko_441imported_2seeds,206,101,KO: EG10221,EG10221,KO,8,0.00020029969483891254,0.6940587567004615,-0.04564983227819937,20.0
gene_ko_441imported_2seeds,207,100,KO: EG12563,EG12563,KO,8,0.0001990455061918699,1.3663929689348913,0.039021799794138265,20.0
gene_ko_441imported_2seeds,207,101,KO: EG12563,EG12563,KO,8,0.00020285545408081418,0.7640409226188253,-0.03364174095161137,20.0
gene_ko_441imported_2seeds,208,100,KO: EG10450,EG10450,KO,6,0.00011645203695569716,1.0242746096907,0.00399744403188292,20.0
gene_ko_441imported_2seeds,208,101,KO: EG10450,EG10450,KO,6,0.00012337477162106765,0.6039059848343286,-0.08405612456841703,20.0
gene_ko_441imported_2seeds,209,100,KO: EG10451,EG10451,KO,6,0.00011645203695569716,1.0242746096907,0.00399744403188292,20.0
gene_ko_441imported_2seeds,209,101,KO: EG10451,EG10451,KO,6,0.00012337477162106765,0.6039059848343286,-0.08405612456841703,20.0
gene_ko_441imported_2seeds,210,100,KO: EG10193,EG10193,KO,8,0.00020277147120960457,1.089938834228516,0.010765197409980304,20.0
gene_ko_441imported_2seeds,210,101,KO: EG10193,EG10193,KO,8,0.00020997098505993228,0.7122128037258173,-0.04242231632362453,20.0
gene_ko_441imported_2seeds,211,100,KO: EG11002,EG11002,KO,8,0.0001930732131893739,1.277256427135186,0.030589295153304205,20.0
gene_ko_441imported_2seeds,211,101,KO: EG11002,EG11002,KO,8,0.00019370353020665016,0.6624414003709752,-0.051477897163014846,20.0
gene_ko_441imported_2seeds,212,100,KO: EG10913,EG10913,KO,6,0.00039978196014028026,10.776083520649737,0.3962215316158524,20.0
gene_ko_441imported_2seeds,212,101,KO: EG10913,EG10913,KO,7,0.00013262482495277772,0.30948657701108706,-0.16754865110195719,20.0
gene_ko_441imported_2seeds,213,100,KO: EG10867,EG10867,KO,6,0.0003559365487673948,4.698299834127871,0.2578667843089414,20.0
gene_ko_441imported_2seeds,213,101,KO: EG10867,EG10867,KO,6,0.0003611724141935147,5.035871026258838,0.2694310842500774,20.0
gene_ko_441imported_2seeds,214,100,KO: EG12419,EG12419,KO,8,0.00019610143896540543,1.40195013919579,0.04223302799070304,20.0
gene_ko_441imported_2seeds,214,101,KO: EG12419,EG12419,KO,8,0.00020722965247475998,0.7666035819310415,-0.03322318169454096,20.0
gene_ko_441imported_2seeds,215,100,KO: G7565,G7565,KO,8,0.00021527564467826952,1.0743378888754977,0.008963069312439079,20.0
gene_ko_441imported_2seeds,215,101,KO: G7565,G7565,KO,8,0.00019774542118808274,0.7245462823211258,-0.0402762046901334,20.0
gene_ko_441imported_2seeds,216,100,KO: G6199,G6199,KO,8,0.00019142121154510258,1.1264859135558636,0.014887872025139554,20.0
gene_ko_441imported_2seeds,216,101,KO: G6199,G6199,KO,8,0.00021326493819037295,0.7876832754731036,-0.02983240057505679,20.0
gene_ko_441imported_2seeds,217,100,KO: EG11227,EG11227,KO,8,0.00020837319315802284,1.247271106826033,0.02761975628832105,20.0
gene_ko_441imported_2seeds,217,101,KO: EG11227,EG11227,KO,8,0.00021005983574992647,0.7363942061854515,-0.038248712176105995,20.0
gene_ko_441imported_2seeds,218,100,KO: EG10919,EG10919,KO,4,0.00035482987274802335,8.708468318055765,0.5410739805336785,20.0
gene_ko_441imported_2seeds,218,101,KO: EG10919,EG10919,KO,5,0.00044531840247496595,5.806050831829162,0.35178012412312787,20.0
gene_ko_441imported_2seeds,219,100,KO: G6627,G6627,KO,8,0.0002088740888176389,2.6899573885645616,0.12369066910074547,20.0
gene_ko_441imported_2seeds,219,101,KO: G6627,G6627,KO,8,0.00020912132217303566,0.742522818342913,-0.03721270962531585,20.0
gene_ko_441imported_2seeds,220,100,KO: EG10006,EG10006,KO,8,0.00020205873862166892,1.0628140246016669,0.007615016339456701,20.0
gene_ko_441imported_2seeds,220,101,KO: EG10006,EG10006,KO,8,0.0002186248391199679,0.7235994967032108,-0.04043965262585367,20.0
gene_ko_441imported_2seeds,221,100,KO: EG10585,EG10585,KO,8,0.00020664772468305208,1.2219554214716868,0.02505654751374041,20.0
gene_ko_441imported_2seeds,221,101,KO: EG10585,EG10585,KO,8,0.00019567739648048018,0.8110843727302861,-0.026172899356535065,20.0
gene_ko_441imported_2seeds,222,100,KO: EG10197,EG10197,KO,8,0.00020277147120960457,1.089938834228516,0.010765197409980304,20.0
gene_ko_441imported_2seeds,222,101,KO: EG10197,EG10197,KO,8,0.00020997098505993228,0.7122128037258173,-0.04242231632362453,20.0
gene_ko_441imported_2seeds,223,100,KO: G7911,G7911,KO,8,0.00019501915313675715,1.191720887115364,0.02192479826500133,20.0
gene_ko_441imported_2seeds,223,101,KO: G7911,G7911,KO,8,0.0002111569868703618,0.6653318173040619,-0.050933673672817883,20.0
gene_ko_441imported_2seeds,224,100,KO: G6800,G6800,KO,8,0.0001944661417323508,1.2087836901863305,0.023701829914932387,20.0
gene_ko_441imported_2seeds,224,101,KO: G6800,G6800,KO,8,0.0002110725283629613,0.7202669683616122,-0.0410166682882883,20.0
gene_ko_441imported_2seeds,225,100,KO: EG10110,EG10110,KO,8,0.0001899134946550576,1.0871402472088074,0.0104438277609534,20.0
gene_ko_441imported_2seeds,225,101,KO: EG10110,EG10110,KO,8,0.00020378807341505197,0.8094917665621543,-0.02641858461658235,20.0
gene_ko_441imported_2seeds,226,100,KO: EG10889,EG10889,KO,5,0.0003808392520342886,8.99492658443291,0.4393321411099224,20.0
gene_ko_441imported_2seeds,226,101,KO: EG10889,EG10889,KO,5,0.00034945329979386167,6.988739731257437,0.38886004880660013,20.0
gene_ko_441imported_2seeds,227,100,KO: EG11463,EG11463,KO,8,0.00017530078067385247,1.1121369199648594,0.01328541471417273,20.0
gene_ko_441imported_2seeds,227,101,KO: EG11463,EG11463,KO,8,0.00019147643929987195,0.756748809132296,-0.034840488092775845,20.0
gene_ko_441imported_2seeds,228,100,KO: EG12627,EG12627,KO,8,0.00020264730339823687,1.1624113760099246,0.018812077485362386,20.0
gene_ko_441imported_2seeds,228,101,KO: EG12627,EG12627,KO,8,0.0001982997108248394,0.8862533775201328,-0.015094048764866794,20.0
gene_ko_441imported_2seeds,229,100,KO: EG10065,EG10065,KO,8,0.00019776057606713755,1.2780836612247353,0.03067022705374039,20.0
gene_ko_441imported_2seeds,229,101,KO: EG10065,EG10065,KO,8,0.00020803776538896407,0.7512751634449322,-0.03574791228243665,20.0
gene_ko_441imported_2seeds,230,100,KO: EG10916,EG10916,KO,6,0.0003559365487673948,4.698299834127871,0.2578667843089414,20.0
gene_ko_441imported_2seeds,230,101,KO: EG10916,EG10916,KO,6,0.0003611724141935147,5.035871026258838,0.2694310842500774,20.0
gene_ko_441imported_2seeds,231,100,KO: EG12663,EG12663,KO,8,0.00022023090095194317,1.457742255472616,0.04711110480598622,20.0
gene_ko_441imported_2seeds,231,101,KO: EG12663,EG12663,KO,8,0.00019387150923740076,0.709960474462565,-0.04281824753342878,20.0
gene_ko_441imported_2seeds,232,100,KO: G7647,G7647,KO,8,0.00020950989332465497,1.3875294550317414,0.04094059940810364,20.0
gene_ko_441imported_2seeds,232,101,KO: G7647,G7647,KO,8,0.00022304270030638765,0.7824548666782439,-0.030664879574718897,20.0
gene_ko_441imported_2seeds,233,100,KO: EG11039,EG11039,KO,6,0.00011233489782828509,0.9742423790205967,-0.004349192866713499,20.0
gene_ko_441imported_2seeds,233,101,KO: EG11039,EG11039,KO,7,0.00011790166740931986,0.4966123716893253,-0.09999221334754238,20.0
gene_ko_441imported_2seeds,234,100,KO: EG11490,EG11490,KO,8,0.0001795056114041336,1.2815986770681398,0.031013533135152732,20.0
gene_ko_441imported_2seeds,234,101,KO: EG11490,EG11490,KO,8,0.00019299947256945022,0.7001159318932568,-0.04456366758266811,20.0
gene_ko_441imported_2seeds,235,100,KO: EG11198,EG11198,KO,8,0.0002102343313496887,1.24722896663689,0.02761553297824834,20.0
gene_ko_441imported_2seeds,235,101,KO: EG11198,EG11198,KO,8,0.00019891949551367516,0.7720702850761012,-0.03233496128210228,20.0
gene_ko_441imported_2seeds,236,100,KO: EG10074,EG10074,KO,7,0.00013451841226174772,0.5563368911108462,-0.0837687498517717,20.0
gene_ko_441imported_2seeds,236,101,KO: EG10074,EG10074,KO,7,0.00016247389640356723,0.44458741805853724,-0.11580122533085103,20.0
gene_ko_441imported_2seeds,237,100,KO: EG10807,EG10807,KO,7,0.00017777092654077802,0.6505574202838906,-0.061417959132529475,20.0
gene_ko_441imported_2seeds,237,101,KO: EG10807,EG10807,KO,8,0.00018472568805515523,0.5669092304812714,-0.07094450942554356,20.0
gene_ko_441imported_2seeds,238,100,KO: EG10058,EG10058,KO,8,0.00020066080161527537,1.2260987314470142,0.025479670703907706,20.0
gene_ko_441imported_2seeds,238,101,KO: EG10058,EG10058,KO,8,0.00019451440455489985,0.754363945581238,-0.03523504262281826,20.0
gene_ko_441imported_2seeds,239,100,KO: EG10907,EG10907,KO,6,0.00039978196014028026,10.776083520649737,0.3962215316158524,20.0
gene_ko_441imported_2seeds,239,101,KO: EG10907,EG10907,KO,7,0.00013262482495277772,0.30948657701108706,-0.16754865110195719,20.0
gene_ko_441imported_2seeds,240,100,KO: EG10869,EG10869,KO,6,0.00039978196014028026,10.776083520649737,0.3962215316158524,20.0
gene_ko_441imported_2seeds,240,101,KO: EG10869,EG10869,KO,7,0.00013262482495277772,0.30948657701108706,-0.16754865110195719,20.0
gene_ko_441imported_2seeds,241,100,KO: EG10880,EG10880,KO,5,0.00036577935100129226,20.01182050052652,0.5992646247987625,20.0
gene_ko_441imported_2seeds,241,101,KO: EG10880,EG10880,KO,6,0.00043024610816148017,3.4257385873223085,0.20521951573324457,20.0
gene_ko_441imported_2seeds,242,100,KO: G7865,G7865,KO,8,0.00019606650964407968,1.308725743958858,0.03363174366050553,20.0
gene_ko_441imported_2seeds,242,101,KO: G7865,G7865,KO,8,0.00018595293156191704,0.793764201495718,-0.028871104660892585,20.0
gene_ko_441imported_2seeds,243,100,KO: EG10803,EG10803,KO,8,0.0002068328222630537,1.2961291990562442,0.03242278544889006,20.0
gene_ko_441imported_2seeds,243,101,KO: EG10803,EG10803,KO,8,0.000189508917224293,0.7894587965773912,-0.029550954488834547,20.0
gene_ko_441imported_2seeds,244,100,KO: EG10885,EG10885,KO,5,0.0004100400839273133,9.648565477898856,0.45336184983212185,20.0
gene_ko_441imported_2seeds,244,101,KO: EG10885,EG10885,KO,5,0.0004244976301351792,10.302542967801957,0.46647815096822204,20.0
gene_ko_441imported_2seeds,245,100,KO: EG50011,EG50011,KO,8,0.000200147917726562,1.192533999263176,0.02201005678580594,20.0
gene_ko_441imported_2seeds,245,101,KO: EG50011,EG50011,KO,8,0.00021131572699473633,0.833385922396985,-0.02278230648859099,20.0
gene_ko_441imported_2seeds,246,100,KO: EG11232,EG11232,KO,6,0.0004124903072421536,10.330753986458104,0.3891875450740819,20.0
gene_ko_441imported_2seeds,246,101,KO: EG11232,EG11232,KO,6,0.00031268174737348746,6.248458572779689,0.3053891341625477,20.0
gene_ko_441imported_2seeds,247,100,KO: G7826,G7826,KO,8,0.00021201919519042462,1.2986196655066422,0.032662738074862877,20.0
gene_ko_441imported_2seeds,247,101,KO: G7826,G7826,KO,8,0.00019895824927909143,0.6836186425866179,-0.04754438211511183,20.0
gene_ko_441imported_2seeds,248,100,KO: G7185,G7185,KO,8,0.00019823856524056908,1.2379793543533086,0.026685062188813974,20.0
gene_ko_441imported_2seeds,248,101,KO: G7185,G7185,KO,8,0.00021387551927488308,0.7346740302301951,-0.038541046803539175,20.0
gene_ko_441imported_2seeds,249,100,KO: EG11226,EG11226,KO,5,9.467687470573388e-05,1.7816495015461027,0.11550792429144283,20.0
gene_ko_441imported_2seeds,249,101,KO: EG11226,EG11226,KO,5,0.00011277166123537241,0.64822509212012,-0.08670345571280016,20.0
gene_ko_441imported_2seeds,250,100,KO: EG10358,EG10358,KO,8,0.00019102208538882888,1.1537598424800757,0.01787825470735517,20.0
gene_ko_441imported_2seeds,250,101,KO: EG10358,EG10358,KO,8,0.00020419335642654003,0.786471443737151,-0.030024858146183164,20.0
gene_ko_441imported_2seeds,251,100,KO: EG10103,EG10103,KO,8,0.00021909817001400513,1.1810426058875239,0.020799701584483042,20.0
gene_ko_441imported_2seeds,251,101,KO: EG10103,EG10103,KO,8,0.0002218542916572675,0.8096194040146383,-0.02639887666584556,20.0
gene_ko_441imported_2seeds,252,100,KO: G7325,G7325,KO,8,0.00020152068436437106,1.2563892445378742,0.028530241013246964,20.0
gene_ko_441imported_2seeds,252,101,KO: G7325,G7325,KO,8,0.00021068491301946148,0.7896569182592817,-0.029519588566586347,20.0
gene_ko_441imported_2seeds,253,100,KO: G7293,G7293,KO,8,0.00020545593122078056,1.2925467865931235,0.032076815658744616,20.0
gene_ko_441imported_2seeds,253,101,KO: G7293,G7293,KO,8,0.0002024018795351021,0.7289992560286611,-0.039510320938851956,20.0
gene_ko_441imported_2seeds,254,100,KO: EG10497,EG10497,KO,8,0.00012576663291002363,0.7774530519993998,-0.03146650250405081,20.0
gene_ko_441imported_2seeds,254,101,KO: EG10497,EG10497,KO,8,0.00012752966380265665,0.4551019522357613,-0.09840422678543531,20.0
gene_ko_441imported_2seeds,255,100,KO: EG10448,EG10448,KO,6,0.00011645203695569716,1.0242746096907,0.00399744403188292,20.0
gene_ko_441imported_2seeds,255,101,KO: EG10448,EG10448,KO,6,0.00012337477162106765,0.6039059848343286,-0.08405612456841703,20.0
gene_ko_441imported_2seeds,256,100,KO: EG10782,EG10782,KO,8,0.00020448342992212336,1.4612226590364168,0.04740919037013952,20.0
gene_ko_441imported_2seeds,256,101,KO: EG10782,EG10782,KO,8,0.0002152297724878268,0.8238039773634388,-0.02422783361532163,20.0
gene_ko_441imported_2seeds,257,100,KO: G7406,G7406,KO,8,0.00021498895145054514,1.1444801918389091,0.016868819124868276,20.0
gene_ko_441imported_2seeds,257,101,KO: G7406,G7406,KO,8,0.00020137396034074586,0.8768803487666457,-0.016423091042357493,20.0
gene_ko_441imported_2seeds,258,100,KO: EG10755,EG10755,KO,8,0.00020374714420628236,1.1304696759028146,0.015329148595093656,20.0
gene_ko_441imported_2seeds,258,101,KO: EG10755,EG10755,KO,8,0.00021380207690687532,0.7897914583327754,-0.029498293145378995,20.0
gene_ko_441imported_2seeds,259,100,KO: EG12030,EG12030,KO,8,0.00019342206019870947,1.2360794434451003,0.026493078950241424,20.0
gene_ko_441imported_2seeds,259,101,KO: EG12030,EG12030,KO,8,0.00018477912027303685,0.8846773616276937,-0.015316532947006384,20.0
gene_ko_441imported_2seeds,260,100,KO: EG10134,EG10134,KO,8,0.0002103413403605653,2.8531911923066158,0.13105476055803775,20.0
gene_ko_441imported_2seeds,260,101,KO: EG10134,EG10134,KO,8,0.00018944451115959733,0.7164719302737252,-0.04167702608149654,20.0
gene_ko_441imported_2seeds,261,100,KO: G6092,G6092,KO,8,0.00018737247521545083,1.3208292845034248,0.034782473146300986,20.0
gene_ko_441imported_2seeds,261,101,KO: G6092,G6092,KO,8,0.00020724044837172508,0.868521755463329,-0.017620330518285376,20.0
gene_ko_441imported_2seeds,262,100,KO: G7507,G7507,KO,8,0.00019919478506035806,1.2662695012431573,0.02950939715581182,20.0
gene_ko_441imported_2seeds,262,101,KO: G7507,G7507,KO,8,0.00019991439279325158,0.8628011907054137,-0.018446373052511095,20.0
gene_ko_441imported_2seeds,263,100,KO: EG10520,EG10520,KO,8,0.00020227578441515444,1.4455661420475072,0.04606262982971841,20.0
gene_ko_441imported_2seeds,263,101,KO: EG10520,EG10520,KO,8,0.00020641524088568146,0.838535050368395,-0.022012362164793506,20.0
gene_ko_441imported_2seeds,264,100,KO: EG10634,EG10634,KO,8,0.0002094997949571738,1.2341365150484738,0.02629644343031763,20.0
gene_ko_441imported_2seeds,264,101,KO: EG10634,EG10634,KO,8,0.00020890510403691773,0.84129543991483,-0.02160154809054314,20.0
gene_ko_441imported_2seeds,265,100,KO: EG10806,EG10806,KO,8,0.00021363304390065996,1.1389920425159514,0.01626796225788421,20.0
gene_ko_441imported_2seeds,265,101,KO: EG10806,EG10806,KO,8,0.0002033015702774114,0.7307549127800511,-0.03920964401060158,20.0
gene_ko_441imported_2seeds,266,100,KO: EG10121,EG10121,KO,8,0.00020175784654198538,1.2647678808239204,0.02936107649033505,20.0
gene_ko_441imported_2seeds,266,101,KO: EG10121,EG10121,KO,8,0.00021460913870219498,0.7524051435060221,-0.035560043180777795,20.0
gene_ko_441imported_2seeds,267,100,KO: EG10911,EG10911,KO,4,0.00040374613794112935,11.591065386612613,0.6125586440111008,20.0
gene_ko_441imported_2seeds,267,101,KO: EG10911,EG10911,KO,5,0.00044764641733679495,6.359622565714072,0.369993806115507,20.0
gene_ko_441imported_2seeds,268,100,KO: EG10198,EG10198,KO,8,0.00020277147120960457,1.089938834228516,0.010765197409980304,20.0
gene_ko_441imported_2seeds,268,101,KO: EG10198,EG10198,KO,8,0.00020997098505993228,0.7122128037258173,-0.04242231632362453,20.0
gene_ko_441imported_2seeds,269,100,KO: EG10421,EG10421,KO,8,0.0001851269405493512,2.6014213297724686,0.11950724511968744,20.0
gene_ko_441imported_2seeds,269,101,KO: EG10421,EG10421,KO,8,0.00019572884006702283,0.8394016455710256,-0.02188324595889339,20.0
gene_ko_441imported_2seeds,270,100,KO: EG12504,EG12504,KO,8,0.00021548642216144372,1.2444124359523783,0.027332934940542487,20.0
gene_ko_441imported_2seeds,270,101,KO: EG12504,EG12504,KO,8,0.00020256841229788656,0.7535550528778997,-0.03536915008843031,20.0
gene_ko_441imported_2seeds,271,100,KO: EG10055,EG10055,KO,8,0.00020932544607612995,1.2045879582498613,0.023267195638193197,20.0
gene_ko_441imported_2seeds,271,101,KO: EG10055,EG10055,KO,8,0.00022458016523957766,0.7843146067110554,-0.03036813188180315,20.0
gene_ko_441imported_2seeds,272,100,KO: EG11556,EG11556,KO,8,0.00020308030918457984,1.2618320140269648,0.02907058054316505,20.0
gene_ko_441imported_2seeds,272,101,KO: EG11556,EG11556,KO,8,0.00021484544522990724,0.7977950103566435,-0.028237949222972653,20.0
gene_ko_441imported_2seeds,273,100,KO: EG10191,EG10191,KO,8,0.0002065333489420906,2.196680388320727,0.09836841330084915,20.0
gene_ko_441imported_2seeds,273,101,KO: EG10191,EG10191,KO,8,0.00020506273806607047,0.8672967697008981,-0.01779675823063423,20.0
gene_ko_441imported_2seeds,274,100,KO: EG10081,EG10081,KO,7,0.00013451841226174772,0.5563368911108462,-0.0837687498517717,20.0
gene_ko_441imported_2seeds,274,101,KO: EG10081,EG10081,KO,7,0.00016247389640356723,0.44458741805853724,-0.11580122533085103,20.0
gene_ko_441imported_2seeds,275,100,KO: EG11043,EG11043,KO,8,0.00013835562045688614,0.8307675842614991,-0.02317565065509769,20.0
gene_ko_441imported_2seeds,275,101,KO: EG11043,EG11043,KO,8,0.0001357285078467135,0.5418779435696088,-0.07658931240862941,20.0
gene_ko_441imported_2seeds,276,100,KO: EG10190,EG10190,KO,8,0.0002065333489420906,2.196680388320727,0.09836841330084915,20.0
gene_ko_441imported_2seeds,276,101,KO: EG10190,EG10190,KO,8,0.00020506273806607047,0.8672967697008981,-0.01779675823063423,20.0
gene_ko_441imported_2seeds,277,100,KO: EG10407,EG10407,KO,8,0.00014598451287376276,0.8065583397436615,-0.026872380886392502,20.0
gene_ko_441imported_2seeds,277,101,KO: EG10407,EG10407,KO,8,0.0001601389088943216,0.5271171185788716,-0.08004156484238474,20.0
gene_ko_441imported_2seeds,278,100,KO: G7662,G7662,KO,8,0.00019705598456594257,5.372864340429775,0.2101701453804227,20.0
gene_ko_441imported_2seeds,278,101,KO: G7662,G7662,KO,8,0.00019557198004258698,0.7376011186739952,-0.03804401126255676,20.0
gene_ko_441imported_2seeds,279,100,KO: EG11286,EG11286,KO,8,0.0001650946333452771,0.7708304259133715,-0.032535858757354826,20.0
gene_ko_441imported_2seeds,279,101,KO: EG11286,EG11286,KO,8,0.00019910245641603717,0.6769040814984097,-0.048778212224238594,20.0
gene_ko_441imported_2seeds,280,100,KO: EG11632,EG11632,KO,8,0.00019219125499168456,1.1178529293734392,0.013926227264150326,20.0
gene_ko_441imported_2seeds,280,101,KO: EG11632,EG11632,KO,8,0.00018650387045242406,0.7072634140891565,-0.0432940128043791,20.0
gene_ko_441imported_2seeds,281,100,KO: EG10048,EG10048,KO,8,0.00019669219279796235,1.0620512467059542,0.00752527206969314,20.0
gene_ko_441imported_2seeds,281,101,KO: EG10048,EG10048,KO,8,0.00020315177467904996,0.7662098166206146,-0.033287404338905396,20.0
gene_ko_441imported_2seeds,282,100,KO: G6941,G6941,KO,8,0.0001905958323916351,1.0642673825595337,0.007785832343388248,20.0
gene_ko_441imported_2seeds,282,101,KO: G6941,G6941,KO,8,0.00020367250081971064,0.8090754026853264,-0.026482895183039326,20.0
gene_ko_441imported_2seeds,283,100,KO: G7449,G7449,KO,8,0.00020705670672040694,1.3098217133254262,0.03373637890661456,20.0
gene_ko_441imported_2seeds,283,101,KO: G7449,G7449,KO,8,0.0001935245869129493,0.7451562509672962,-0.03677016871892837,20.0
gene_ko_441imported_2seeds,284,100,KO: EG10890,EG10890,KO,6,0.00046180268070073155,8.91279330776155,0.36458128248427796,20.0
gene_ko_441imported_2seeds,284,101,KO: EG10890,EG10890,KO,7,0.0004296326602634477,2.8946396409218194,0.15183723241594468,20.0
gene_ko_441imported_2seeds,285,100,KO: G7533,G7533,KO,8,0.00021160282354519582,1.1694921410635373,0.019571198388506128,20.0
gene_ko_441imported_2seeds,285,101,KO: G7533,G7533,KO,8,0.00018882277229918958,0.8110595292241387,-0.026176728163911395,20.0
gene_ko_441imported_2seeds,286,100,KO: EG10917,EG10917,KO,6,0.0005620456273865466,8.168356672335321,0.3500446244905307,20.0
gene_ko_441imported_2seeds,286,101,KO: EG10917,EG10917,KO,6,0.0003897421711660152,3.0613880532653144,0.18647807088193238,20.0
gene_ko_441imported_2seeds,287,100,KO: EG10189,EG10189,KO,8,0.00020862697914838518,1.200103775568924,0.02280100408694702,20.0
gene_ko_441imported_2seeds,287,101,KO: EG10189,EG10189,KO,8,0.0001992193133736397,0.8013183278180092,-0.027687124731894636,20.0
gene_ko_441imported_2seeds,288,100,KO: EG11231,EG11231,KO,5,0.00043623858803201585,17.838716198836533,0.5762742325227705,20.0
gene_ko_441imported_2seeds,288,101,KO: EG11231,EG11231,KO,6,0.0003802147752707263,2.9177573671576216,0.17846921604198585,20.0
gene_ko_441imported_2seeds,289,100,KO: EG11024,EG11024,KO,6,0.0002206846939419346,8.425492860509966,0.3552103290485293,20.0
gene_ko_441imported_2seeds,289,101,KO: EG11024,EG11024,KO,6,0.00011849326923810729,0.5590233640267681,-0.09692733509803075,20.0
gene_ko_441imported_2seeds,290,100,KO: EG10132,EG10132,KO,8,0.0001961163149995401,1.3248540742721442,0.03516279009354324,20.0
gene_ko_441imported_2seeds,290,101,KO: EG10132,EG10132,KO,8,0.00019152438528256753,0.6943728098771129,-0.04559328408569793,20.0
gene_ko_441imported_2seeds,291,100,KO: G6626,G6626,KO,8,0.0002088740888176389,2.6899573885645616,0.12369066910074547,20.0
gene_ko_441imported_2seeds,291,101,KO: G6626,G6626,KO,8,0.00020912132217303566,0.742522818342913,-0.03721270962531585,20.0
gene_ko_441imported_2seeds,292,100,KO: G7677,G7677,KO,8,0.00020679586861359909,1.390391760490399,0.04119819368900082,20.0
gene_ko_441imported_2seeds,292,101,KO: G7677,G7677,KO,8,0.00020418473009044805,0.7387903566589784,-0.03784263543133934,20.0
gene_ko_441imported_2seeds,293,100,KO: EG10811,EG10811,KO,8,0.00020943533104360044,1.3554921039541377,0.03802057059362671,20.0
gene_ko_441imported_2seeds,293,101,KO: EG10811,EG10811,KO,8,0.00020982210757859178,0.7837591728772698,-0.030456685409106066,20.0
gene_ko_441imported_2seeds,294,100,KO: EG12286,EG12286,KO,8,0.0002178622830951495,1.1962948403123814,0.022403643393400438,20.0
gene_ko_441imported_2seeds,294,101,KO: EG12286,EG12286,KO,8,0.00020060958095779205,0.7584464379968029,-0.03456038729750378,20.0
gene_ko_441imported_2seeds,295,100,KO: EG12662,EG12662,KO,8,0.00020615891462156608,1.245137876510679,0.027405783496283864,20.0
gene_ko_441imported_2seeds,295,101,KO: EG12662,EG12662,KO,8,0.0002170965315041951,0.9406750845706107,-0.0076446858009104335,20.0
gene_ko_441imported_2seeds,296,100,KO: EG10299,EG10299,KO,8,0.00020543635158688735,1.2067037452269647,0.023486558098264602,20.0
gene_ko_441imported_2seeds,296,101,KO: EG10299,EG10299,KO,8,0.000232883128837256,0.817169021744863,-0.025238665569798063,20.0
gene_ko_441imported_2seeds,297,100,KO: EG10909,EG10909,KO,6,0.0003559365487673948,4.698299834127871,0.2578667843089414,20.0
gene_ko_441imported_2seeds,297,101,KO: EG10909,EG10909,KO,6,0.0003611724141935147,5.035871026258838,0.2694310842500774,20.0
gene_ko_441imported_2seeds,298,100,KO: G6239,G6239,KO,8,0.0002142355036684249,1.2583835943000445,0.028728504465662507,20.0
gene_ko_441imported_2seeds,298,101,KO: G6239,G6239,KO,8,0.00018558084480285576,0.6697231444836026,-0.050111358647940835,20.0
gene_ko_441imported_2seeds,299,100,KO: EG10053,EG10053,KO,8,0.00020932544607612995,1.2045879582498613,0.023267195638193197,20.0
gene_ko_441imported_2seeds,299,101,KO: EG10053,EG10053,KO,8,0.00022458016523957766,0.7843146067110554,-0.03036813188180315,20.0
gene_ko_441imported_2seeds,300,100,KO: EG11379,EG11379,KO,8,0.00021808648019496188,1.2505916589975958,0.027952095816037914,20.0
gene_ko_441imported_2seeds,300,101,KO: EG11379,EG11379,KO,8,0.00019267012237085969,0.8583571381024202,-0.01909187765317813,20.0
gene_ko_441imported_2seeds,301,100,KO: EG11508,EG11508,KO,8,0.0002205562899312474,1.245452712107667,0.02743738600053562,20.0
gene_ko_441imported_2seeds,301,101,KO: EG11508,EG11508,KO,8,0.00022847738125358476,0.7577685753420355,-0.03467215619142169,20.0
