operon_id,num_tus,tu_ids
OP2291,1,TU0-13409[c]
OP2292,1,TU0-13410[c]
OP2293,1,TU0-13411[c]
OP2294,1,TU0-13412[c]
OP2295,2,TU0-13413[c];TU0-3464[c]
OP2296,1,TU0-13414[c]
OP2297,1,TU0-13415[c]
OP2298,1,TU0-13416[c]
OP2299,1,TU0-8645[c]
OP2300,1,TU0-13418[c]
OP2301,1,TU0-8643[c]
OP2302,1,TU0-13420[c]
OP2303,1,TU0-13423[c]
OP2304,1,TU0-2447[c]
OP2305,1,TU0-8841[c]
OP2306,1,TU0-8715[c]
OP2307,1,TU0-13426[c]
OP2308,1,TU0-13427[c]
OP2309,1,TU0-13428[c]
OP2310,1,TU0-13429[c]
OP2311,1,TU0-13430[c]
OP2312,1,G7011_RNA[c]
OP2313,2,TU0-13432[c];TU0-198875[c]
OP2314,1,TU0-13434[c]
OP2315,1,TU0-4642[c]
OP2316,1,TU0-13443[c]
OP2317,1,TU684[c]
OP2318,1,TU00451[c]
OP2319,1,TU0-13445[c]
OP2320,1,TU0-8535[c]
OP2321,1,TU-8438[c]
OP2322,1,TU-8399[c]
OP2323,1,TU0-8717[c]
OP2324,1,TU0-13457[c]
OP2325,1,TU0-8789[c]
OP2326,1,TU0-8648[c]
OP2327,1,TU0-8788[c]
OP2328,1,TU0-8720[c]
OP2329,1,TU0-13460[c]
OP2330,1,TU0-13461[c]
OP2331,1,TU0-13466[c]
OP2332,1,TU0-13467[c]
OP2333,2,TU0-13468[c];TU0-13469[c]
OP2334,1,TU0-8330[c]
OP2335,1,TU0-13470[c]
OP2336,1,TU0-13471[c]
OP2337,1,TU0-13472[c]
OP2338,1,TU0-42474[c]
OP2339,1,TU0-13476[c]
OP2340,1,TU0-3561[c]
OP2341,1,TU0-13477[c]
OP2342,1,TU0-1342[c]
OP2343,1,TU65[c]
OP2344,1,TU0-13478[c]
OP2345,1,TU0-13479[c]
OP2346,1,TU0-14635[c]
OP2347,1,TU0-13483[c]
OP2348,1,TU0-13485[c]
OP2349,1,TU0-13491[c]
OP2350,1,TU0-13492[c]
OP2351,1,TU0-13494[c]
OP2352,1,TU0-13495[c]
OP2353,1,TU0-14362[c]
OP2354,1,TU0-14346[c]
OP2355,1,TU0-13498[c]
OP2356,2,TU0-14452[c];TU00207[c]
OP2357,1,TU0-8723[c]
OP2358,1,TU0-8724[c]
OP2359,1,TU0-8725[c]
OP2360,1,TU0-13501[c]
OP2361,1,TU0-13504[c]
OP2362,1,TU0-13505[c]
OP2363,1,TU0-14353[c]
OP2364,1,TU0-7744[c]
OP2365,1,TU0-8328[c]
OP2366,1,TU0-8469[c]
OP2367,1,TU0-13509[c]
OP2368,1,TU0-13510[c]
OP2369,1,TU0-13511[c]
OP2370,1,TU0-13512[c]
OP2371,1,TU0-13513[c]
OP2372,2,TU0-13514[c];TU0-13515[c]
OP2373,1,TU0-13550[c]
OP2374,1,TU0-13551[c]
OP2375,1,TU0-8835[c]
OP2376,3,TU0-13565[c];TU0-13566[c];TU0-14691[c]
OP2377,1,TU0-13567[c]
OP2378,1,TU0-13568[c]
OP2379,1,TU0-8730[c]
OP2380,1,TU0-8766[c]
OP2381,1,TU0-13570[c]
OP2382,1,TU0-13571[c]
OP2383,1,TU0-13572[c]
OP2384,1,TU0-13573[c]
OP2385,1,TU0-13574[c]
OP2386,1,TU0-8731[c]
OP2387,1,TU0-13575[c]
OP2388,1,TU0-13576[c]
OP2389,1,TU0-8732[c]
OP2390,1,TU0-13577[c]
OP2391,1,TU0-13578[c]
OP2392,3,TU0-13579[c];TU0-13580[c];TU0-36413[c]
OP2393,1,TU0-13581[c]
OP2394,1,TU0-13582[c]
OP2395,1,TU0-13583[c]
OP2396,1,TU0-13584[c]
OP2397,1,TU0-13585[c]
OP2398,1,TU0-13586[c]
OP2399,1,TU0-13587[c]
OP2400,1,TU0-13588[c]
OP2401,1,TU0-13589[c]
OP2402,1,TU0-13590[c]
OP2403,1,TU0-13592[c]
OP2404,1,TU0-8823[c]
OP2405,1,TU0-8733[c]
OP2406,1,TU0-13594[c]
OP2407,1,TU0-13595[c]
OP2408,1,TU0-3481[c]
OP2409,1,TU0-5321[c]
OP2410,1,TU0-13597[c]
OP2411,1,TU0-13598[c]
OP2412,1,TU0-8537[c]
OP2413,1,TU0-13599[c]
OP2414,1,TU0-13600[c]
OP2415,1,TU0-13601[c]
OP2416,1,TU0-13603[c]
OP2417,1,TU0-13604[c]
OP2418,1,TU0-13605[c]
OP2419,5,TU0-13608[c];TU0-13609[c];TU0-13610[c];TU0-7745[c];TU0-7746[c]
OP2420,1,TU0-8650[c]
OP2421,1,TU0-8734[c]
OP2422,1,TU0-3421[c]
OP2423,1,TU0-13612[c]
OP2424,1,TU0-13613[c]
OP2425,1,TU0-13614[c]
OP2426,1,TU0-13615[c]
OP2427,1,TU0-13616[c]
OP2428,1,TU0-7321[c]
OP2429,1,TU0-13617[c]
OP2430,1,TU0-8736[c]
OP2431,1,TU0-8737[c]
OP2432,1,TU0-13621[c]
OP2433,1,TU0-8487[c]
OP2434,1,TU-8383[c]
OP2435,1,TU0-13624[c]
OP2436,2,TU0-13625[c];TU0-14714[c]
OP2437,1,TU0-3484[c]
OP2438,1,TU0-13626[c]
OP2439,1,TU0-13628[c]
OP2440,1,TU0-13629[c]
OP2441,1,TU0-13630[c]
OP2442,1,TU0-42449[c]
OP2443,1,TU0-13632[c]
OP2444,1,TU0-13633[c]
OP2445,3,TU0-13634[c];TU0-13635[c];TU0-13636[c]
OP2446,1,TU0-13637[c]
OP2447,1,TU0-13638[c]
OP2448,1,TU0-13643[c]
OP2449,1,TU0-13644[c]
OP2450,1,TU0-8739[c]
OP2451,2,TU-8384[c];yfgD[c]
OP2452,1,TU0-13646[c]
OP2453,1,TU0-8738[c]
OP2454,1,TU0-13647[c]
OP2455,1,TU0-13648[c]
OP2456,1,TU0-13649[c]
OP2457,1,TU-8385[c]
OP2458,1,TU0-14646[c]
OP2459,1,TU0-13652[c]
OP2460,1,TU0-13657[c]
OP2461,1,TU0-13659[c]
OP2462,1,TU0-3982[c]
OP2463,1,TU0-13660[c]
OP2464,1,TU0-7202[c]
OP2465,1,TU0-13661[c]
OP2466,1,TU0-13662[c]
OP2467,1,TU0-13663[c]
OP2468,1,TU0-13664[c]
OP2469,1,TU0-8651[c]
OP2470,1,TU0-4405[c]
OP2471,1,TU0-13669[c]
OP2472,2,TU0-13671[c];TU0-42472[c]
OP2473,1,TU-8391[c]
OP2474,1,TU0-13681[c]
OP2475,1,TU0-13685[c]
OP2476,1,TU0-8744[c]
OP2477,1,TU0-13690[c]
OP2478,1,TU0-13691[c]
OP2479,1,TU0-13692[c]
OP2480,1,TU0-13693[c]
OP2481,3,TU-8431[c];TU0-14327[c];TU0-14484[c]
OP2482,1,TU0-13694[c]
OP2483,1,TU0-13695[c]
OP2484,1,TU0-13696[c]
OP2485,1,TU0-13698[c]
OP2486,1,TU0-13700[c]
OP2487,1,TU0-13702[c]
OP2488,1,TU0-13703[c]
OP2489,1,TU0-13704[c]
OP2490,3,TU0-13708[c];TU0-13709[c];TU0-42608[c]
OP2491,1,TU0-13710[c]
OP2492,1,TU0-8745[c]
OP2493,1,TU0-13711[c]
OP2494,1,TU0-13713[c]
OP2495,1,TU0-13715[c]
OP2496,1,TU0-13718[c]
OP2497,1,TU0-13719[c]
OP2498,1,TU0-13720[c]
OP2499,1,TU0-8746[c]
OP2500,2,TU0-13721[c];TU0-14275[c]
OP2501,1,TU0-13722[c]
OP2502,1,TU0-13723[c]
OP2503,1,TU0-14314[c]
OP2504,1,TU0-14312[c]
OP2505,1,TU0-13727[c]
OP2506,1,TU0-13728[c]
OP2507,1,TU0-13729[c]
OP2508,1,TU0-13730[c]
OP2509,1,TU0-13731[c]
OP2510,1,TU0-13732[c]
OP2511,1,TU0-8339[c]
OP2512,1,TU0-8338[c]
OP2513,1,TU0-4462[c]
OP2514,1,TU0-13736[c]
OP2515,1,TU0-13737[c]
OP2516,1,TU0-13738[c]
OP2517,1,TU0-8747[c]
OP2518,1,TU0-13741[c]
OP2519,1,TU0-13742[c]
OP2520,1,TU0-13743[c]
OP2521,1,TU0-8767[c]
OP2522,1,TU0-13748[c]
OP2523,1,TU0-13749[c]
OP2524,1,TU0-13750[c]
OP2525,1,TU0-13756[c]
OP2526,1,TU0-13757[c]
OP2527,1,TU0-13758[c]
OP2528,1,TU0-13759[c]
OP2529,1,TU0-13760[c]
OP2530,1,TU0-8652[c]
OP2531,1,TU0-13762[c]
OP2532,1,TU0-13763[c]
OP2533,1,TU0-13764[c]
OP2534,1,TU0-13769[c]
OP2535,1,TU0-13771[c]
OP2536,1,TU0-14792[c]
OP2537,1,TU0-8748[c]
OP2538,1,TU0-13773[c]
OP2539,1,TU0-13774[c]
OP2540,1,TU0-13775[c]
OP2541,1,TU0-13776[c]
OP2542,1,TU0-13777[c]
OP2543,1,TU0-13778[c]
OP2544,1,TU0-13779[c]
OP2545,1,TU0-13780[c]
OP2546,2,TU0-13781[c];TU0-42558[c]
OP2547,1,TU0-13782[c]
OP2548,1,TU0-13783[c]
OP2549,1,TU0-13784[c]
OP2550,1,TU0-13785[c]
OP2551,1,TU0-13786[c]
OP2552,1,TU0-13788[c]
OP2553,1,TU0-8749[c]
OP2554,1,TU0-13789[c]
OP2555,1,TU0-13790[c]
OP2556,1,TU0-13791[c]
OP2557,1,TU0-13798[c]
OP2558,1,TU0-14326[c]
OP2559,1,TU0-8653[c]
OP2560,1,TU0-8654[c]
OP2561,1,TU0-13806[c]
OP2562,1,TU0-8750[c]
OP2563,2,TU0-13807[c];TU0-14491[c]
OP2564,1,TU0-13810[c]
OP2565,1,TU0-13811[c]
OP2566,1,G7537_RNA[c]
OP2567,1,TU0-13813[c]
OP2568,1,TU0-13814[c]
OP2569,1,TU0-13815[c]
OP2570,1,TU0-1963[c]
OP2571,1,TU0-14233[c]
OP2572,1,TU0-8836[c]
OP2573,1,TU0-13816[c]
OP2574,1,TU0-13817[c]
OP2575,1,TU0-8752[c]
OP2576,1,TU0-8753[c]
OP2577,1,TU0-13820[c]
OP2578,1,TU0-8754[c]
OP2579,1,TU0-8656[c]
OP2580,1,TU0-8657[c]
OP2581,2,TU0-13823[c];TU0-13824[c]
OP2582,1,TU0-13825[c]
OP2583,1,TU0-13826[c]
OP2584,1,TU0-13827[c]
OP2585,1,TU0-13831[c]
OP2586,2,TU0-13832[c];TU0-45150[c]
OP2587,1,TU0-13833[c]
OP2588,1,TU0-13834[c]
OP2589,1,TU0-8758[c]
OP2590,1,TU0-13841[c]
OP2591,1,TU0-13844[c]
OP2592,1,TU0-13846[c]
OP2593,1,TU0-8327[c]
OP2594,1,TU0-8658[c]
OP2595,1,TU0-1546[c]
OP2596,1,TU0-3341[c]
OP2597,1,TU0-8572[c]
OP2598,1,TU0-13852[c]
OP2599,1,TU0-13854[c]
OP2600,1,TU0-13855[c]
OP2601,1,TU0-13856[c]
OP2602,1,TU0-13857[c]
OP2603,1,TU0-13858[c]
OP2604,1,TU0-13859[c]
OP2605,1,TU0-13861[c]
OP2606,1,TU0-14286[c]
OP2607,2,TU0-13863[c];TU0-198740[c]
OP2608,1,TU0-13864[c]
OP2609,1,TU0-13865[c]
OP2610,1,TU0-13866[c]
OP2611,1,TU0-13867[c]
OP2612,1,TU0-8573[c]
OP2613,1,TU0-13868[c]
OP2614,1,TU0-6582[c]
OP2615,1,TU0-6581[c]
OP2616,1,TU0-13873[c]
OP2617,1,TU0-13874[c]
OP2618,1,TU0-8659[c]
OP2619,1,TU0-14341[c]
OP2620,1,TU0-14342[c]
OP2621,1,TU-8396[c]
OP2622,1,TU0-13875[c]
OP2623,1,TU0-13876[c]
OP2624,1,TU0-8574[c]
OP2625,1,TU0-8575[c]
OP2626,1,TU0-8576[c]
OP2627,1,TU0-13877[c]
OP2628,1,TU0-13878[c]
OP2629,1,TU0-13879[c]
OP2630,1,TU0-13882[c]
OP2631,1,TU0-7781[c]
OP2632,1,TU0-13891[c]
OP2633,1,TU0-8832[c]
OP2634,1,TU0-13893[c]
OP2635,1,TU0-13894[c]
OP2636,1,TU0-13895[c]
OP2637,1,TU0-1902[c]
OP2638,1,TU0-13896[c]
OP2639,1,TU0-13897[c]
OP2640,1,TU0-13899[c]
OP2641,1,TU0-13900[c]
OP2642,1,TU0-13901[c]
OP2643,1,TU0-8759[c]
OP2644,1,TU0-13902[c]
OP2645,1,TU0-13903[c]
OP2646,1,TU0-13906[c]
OP2647,1,TU0-13907[c]
OP2648,1,TU0-8660[c]
OP2649,1,TU0-13915[c]
OP2650,1,TU0-1063[c]
OP2651,1,TU0-14308[c]
OP2652,1,TU0-13923[c]
OP2653,1,TU0-13924[c]
OP2654,1,TU0-13925[c]
OP2655,1,TU0-13927[c]
OP2656,1,TU0-8815[c]
OP2657,1,TU0-13928[c]
OP2658,3,TU0-13929[c];TU0-13930[c];TU0-14479[c]
OP2659,1,TU0-8579[c]
OP2660,1,TU0-13932[c]
OP2661,2,TU0-14478[c];TU0-4981[c]
OP2662,1,TU61[c]
OP2663,1,TU0-13934[c]
OP2664,1,TU0-8580[c]
OP2665,1,TU0-13936[c]
OP2666,1,TU0-13937[c]
OP2667,1,TU0-7662[c]
OP2668,1,TU0-13941[c]
OP2669,1,TU0-13945[c]
OP2670,1,TU0-8833[c]
OP2671,1,TU0-14385[c]
OP2672,1,TU0-8262[c]
OP2673,1,TU0-14041[c]
OP2674,1,TU0-8661[c]
OP2675,1,TU0-14064[c]
OP2676,1,G7816_RNA[c]
OP2677,1,TU0-14136[c]
OP2678,2,TU0-14431[c];TU0-8347[c]
OP2679,1,TU0-14137[c]
OP2680,1,TU0-1721[c]
OP2681,1,TU0-8610[c]
OP2682,1,TU0-14141[c]
OP2683,1,TU0-14142[c]
OP2684,1,TU0-14143[c]
OP2685,1,TU0-6484[c]
OP2686,1,TU0-14148[c]
OP2687,1,TU0-14150[c]
OP2688,1,TU0-14151[c]
OP2689,1,TU0-8611[c]
OP2690,1,TU0-14152[c]
OP2691,1,TU0-14155[c]
OP2692,1,TU0-14156[c]
OP2693,1,TU0-8612[c]
OP2694,1,TU0-14157[c]
OP2695,1,TU0-5163[c]
OP2696,1,TU0-8613[c]
OP2697,1,TU0-8614[c]
OP2698,1,TU0-8663[c]
OP2699,1,TU0-14158[c]
OP2700,1,TU-8441[c]
OP2701,1,TU0-14160[c]
OP2702,1,TU0-14161[c]
OP2703,1,TU0-8664[c]
OP2704,1,TU0-14163[c]
OP2705,1,TU0-6362[c]
OP2706,1,TU0-8146[c]
OP2707,1,TU0-14164[c]
OP2708,2,TU0-14165[c];ytfP[c]
OP2709,1,TU0-14169[c]
OP2710,1,TU0-14170[c]
OP2711,1,TU0-14171[c]
OP2712,1,TU0-14172[c]
OP2713,1,TU0-14173[c]
OP2714,1,TU0-14174[c]
OP2715,1,TU0-14772[c]
OP2716,1,TU0-8619[c]
OP2717,1,TU0-8620[c]
OP2718,1,TU0-14176[c]
OP2719,1,TU0-14177[c]
OP2720,1,TU0-8621[c]
OP2721,1,TU0-8830[c]
OP2722,1,TU0-14186[c]
OP2723,1,TU0-8829[c]
OP2724,1,TU0-14190[c]
OP2725,1,TU0-14192[c]
OP2726,1,TU0-14194[c]
OP2727,4,TU0-14196[c];TU0-14323[c];TU0-42544[c];TU0-6843[c]
OP2728,1,TU0-8624[c]
OP2729,1,TU0-14198[c]
OP2730,1,TU0-14199[c]
OP2731,1,TU0-8842[c]
OP2732,1,TU0-14200[c]
OP2733,1,TU0-14201[c]
OP2734,1,TU0-14202[c]
OP2735,1,TU0-8626[c]
OP2736,1,TU0-14205[c]
OP2737,1,TU0-14206[c]
OP2738,1,TU0-8264[c]
OP2739,1,TU0-42491[c]
OP2740,1,TU0-14211[c]
OP2741,1,TU0-8628[c]
OP2742,1,TU0-14213[c]
OP2743,1,TU0-14571[c]
OP2744,1,TU0-36402[c]
OP2745,1,TU0-14215[c]
OP2746,1,TU0-14219[c]
OP2747,1,TU0-14220[c]
OP2748,1,TU0-12785[c]
OP2749,1,TU0-42551[c]
OP2750,1,cysT-tRNA[c]
OP2751,1,TU0-8538[c]
OP2752,1,TU0-6661[c]
