gene_id,monomer_id,min_functional_units,num_complexes,is_functional
Unknown,EG11847-MONOMER[c],0.0,1,False
Unknown,EG10302-MONOMER[o],0.0,1,False
Unknown,EG11071-MONOMER[c],0.0,1,False
Unknown,EG11069-MONOMER[c],0.0,1,False
Unknown,GLYS-MONOMER[c],0.0,1,False
Unknown,GLYQ-MONOMER[c],0.0,1,False
Unknown,TDK-MONOMER[c],0.0,1,False
Unknown,UDPNACETYLGLUCOSAMACYLTRANS-MONOMER[c],0.0,1,False
Unknown,GALACTURIDYLYLTRANS-MONOMER[c],0.0,1,False
Unknown,SECB[c],0.0,1,False
Unknown,EG10952-MONOMER[m],0.0,1,False
Unknown,G7292-MONOMER[c],0.0,1,False
Unknown,EG10838-MONOMER[c],0.0,1,False
Unknown,GALACTOACETYLTRAN-MONOMER[c],0.0,1,False
Unknown,G7185-MONOMER[c],0.0,1,False
Unknown,TORA-MONOMER[p],0.0,1,False
Unknown,EG11815-MONOMER[p],0.0,1,False
Unknown,MALTACETYLTRAN-MONOMER[c],0.0,1,False
Unknown,PROX-MONOMER[m],0.0,1,False
Unknown,PROW-MONOMER[m],0.0,1,False
Unknown,PROV-MONOMER[m],0.0,1,False
Unknown,UDP-NACMUR-ALA-LIG-MONOMER[c],0.0,1,False
Unknown,SECE[m],0.0,3,False
Unknown,CYSTATHIONINE-BETA-LYASE-MONOMER[c],0.0,1,False
Unknown,GLUSYNSMALL-MONOMER[c],0.0,2,False
Unknown,GLUSYNLARGE-MONOMER[c],0.0,2,False
Unknown,DPPA-MONOMER[p],0.0,1,False
Unknown,SUCCORNTRANSAM-MONOMER[c],0.0,1,False
Unknown,EG12332-MONOMER[c],0.0,1,False
Unknown,G7564-MONOMER[c],0.0,1,False
Unknown,DPPB-MONOMER[i],0.0,1,False
Unknown,DPPC-MONOMER[i],0.0,1,False
Unknown,DPPD-MONOMER[i],0.0,1,False
Unknown,DPPF-MONOMER[i],0.0,1,False
Unknown,PDXH-MONOMER[c],0.0,1,False
Unknown,G6812-MONOMER[c],0.0,3,False
Unknown,SECY[m],0.0,3,False
Unknown,SECG[m],0.0,3,False
Unknown,KEFC-MONOMER[i],0.0,1,False
Unknown,DXS-MONOMER[c],0.0,1,False
Unknown,G7858-MONOMER[c],0.0,1,False
Unknown,G7031-MONOMER[c],0.0,1,False
Unknown,G6652-MONOMER[c],0.0,1,False
Unknown,EG10686-MONOMER[c],0.0,1,False
Unknown,EG10687-MONOMER[c],0.0,1,False
Unknown,EG10978-MONOMER[c],0.0,1,False
Unknown,G6286-MONOMER[c],0.0,1,False
Unknown,G7724-MONOMER[c],0.0,1,False
Unknown,EG12845-MONOMER[c],0.0,2,False
Unknown,GLT[c],0.0,1,False
Unknown,EG11372-MONOMER[c],0.0,1,False
Unknown,CPXA-MONOMER[i],0.0,1,False
Unknown,G7855-MONOMER[c],0.16666666666666666,1,True
Unknown,EG10671-MONOMER[o],0.3333333333333333,1,True
Unknown,GAPDH-A-MONOMER[c],0.75,1,True
Unknown,BASR-MONOMER[c],1.0,1,True
Unknown,PD03585[c],2.0,1,True
Unknown,GLUCONATE[c],2.0,1,True
Unknown,G7133-MONOMER[c],3.0,1,True
Unknown,PYRUVATE[c],3.0,3,True
Unknown,ADP-D-GLUCOSE[c],3.0,1,True
Unknown,PD04099[c],3.0,1,True
Unknown,CPLX0-8168[i],5.0,1,True
Unknown,CA+2[p],5.0,1,True
Unknown,G7071-MONOMER[c],7.0,1,True
Unknown,APS[c],7.0,1,True
Unknown,S-ADENOSYLMETHIONINE[c],9.0,2,True
Unknown,CPLX0-7796APO[c],9.0,2,True
Unknown,PHOB-MONOMER[c],10.0,1,True
Unknown,PD01520[c],12.0,1,True
Unknown,ACETOACETYL-COA[c],12.0,1,True
Unknown,TRP[c],20.0,1,True
Unknown,PC00007[c],20.0,1,True
Unknown,DCUR-MONOMER[c],22.0,1,True
Unknown,LYS[c],30.0,1,True
Unknown,CPLX0-7669[c],30.0,1,True
Unknown,BAES-MONOMER[i],48.0,3,True
Unknown,BAER-MONOMER[c],59.0,1,True
Unknown,PC00005[c],85.0,1,True
Unknown,ARG[c],85.0,1,True
Unknown,NARL-MONOMER[c],107.0,1,True
Unknown,PHOP-MONOMER[c],140.0,1,True
Unknown,LEU[c],234.0,1,True
Unknown,PD00353[c],234.0,1,True
Unknown,HYPOXANTHINE[c],283.0,1,True
Unknown,PC00033[c],283.0,1,True
Unknown,CAMP[c],1110.0,1,True
Unknown,PC00004[c],1110.0,1,True
Unknown,ARCA-MONOMER[c],2057.0,1,True
Unknown,Pi[c],287183.0,17,True
