tu,coef_full,coef_seedA_train,coef_seedB_train,abs_full,abs_seedA_train,abs_seedB_train,coef_mean,coef_std,stability_score,abs_mean
tu_available__TU0-13182[c],0.034607599630197716,0.049261454006399974,0.019953745254000704,0.034607599630197716,0.049261454006399974,0.019953745254000704,0.034607599630199465,0.014653854376199635,0.034607599630199465,0.034607599630199465
tu_available__TU0-3123[c],0.0346033738510271,0.10784636399195846,-0.03863961628992127,0.0346033738510271,0.10784636399195846,0.03863961628992127,0.034603373851021434,0.07324299014093986,0.034603373851021434,0.034603373851021434
tu_available__TU0-42616[c],0.03456434220209689,0.10812992470199898,-0.0390012402978005,0.03456434220209689,0.10812992470199898,0.0390012402978005,0.034564342202098454,0.07356558249989974,0.034564342202098454,0.034564342202098454
tu_available__TU0-8121[c],0.033894394102441744,0.10412107860491873,-0.03633229040004027,0.033894394102441744,0.10412107860491873,0.03633229040004027,0.03389439410244007,0.0702266845024795,0.03389439410244007,0.03389439410244007
tu_available__TU00321[c],0.033877931694118735,0.11388649411979909,-0.04613063073156118,0.033877931694118735,0.11388649411979909,0.04613063073156118,0.03387793169411888,0.08000856242568014,0.03387793169411888,0.03387793169411888
tu_available__TU00012[c],0.03361307362433899,0.1002801163723189,-0.033053969123641114,0.03361307362433899,0.1002801163723189,0.033053969123641114,0.03361307362433893,0.06666704274798001,0.03361307362433893,0.03361307362433893
tu_available__TU0-41760[c],0.03354705452322021,0.13302867721895903,-0.06593456817252089,0.03354705452322021,0.13302867721895903,0.06593456817252089,0.033547054523219454,0.09948162269573996,0.033547054523219454,0.033547054523219454
tu_available__TU0-6422[c],0.03343876338672014,0.06469264555883839,0.002184881214598644,0.03343876338672014,0.06469264555883839,0.002184881214598644,0.033438763386719056,0.03125388217211987,0.033438763386719056,0.033438763386719056
tu_available__TU00157[c],0.033220274275440664,0.13490889877727896,-0.0684683502264011,0.033220274275440664,0.13490889877727896,0.0684683502264011,0.033220274275439506,0.10168862450184003,0.033220274275439506,0.033220274275439506
tu_available__TU102[c],0.03290733182087885,0.09340932770675878,-0.027594664065001107,0.03290733182087885,0.09340932770675878,0.027594664065001107,0.03290733182087884,0.06050199588587994,0.03290733182087884,0.03290733182087884
tu_available__TU0-8765[c],0.03262701389597997,0.09990090366336007,-0.03464687587139936,0.03262701389597997,0.09990090366336007,0.03464687587139936,0.032627013895980224,0.06727388976737972,0.032627013895980224,0.032627013895980224
tu_available__TU0-5561[c],0.03229148098745946,0.06813595554623877,-0.0035529935713209115,0.03229148098745946,0.06813595554623877,0.0035529935713209115,0.032291480987459105,0.03584447455877984,0.032291480987459105,0.032291480987459105
tu_available__TU0-14417[c],0.031162435981920117,0.10866640040315984,-0.046341528439320545,0.031162435981920117,0.10866640040315984,0.046341528439320545,0.0311624359819198,0.07750396442124019,0.0311624359819198,0.0311624359819198
tu_available__TU0-12942[c],0.031157416719538977,0.05693861246435849,0.005376220974718925,0.031157416719538977,0.05693861246435849,0.005376220974718925,0.0311574167195388,0.025781195744819782,0.0311574167195388,0.0311574167195388
tu_available__TU00147[c],0.03078555244019915,0.05836161762143888,0.0032094872589593926,0.03078555244019915,0.05836161762143888,0.0032094872589593926,0.03078555244019914,0.027576065181239742,0.03078555244019914,0.03078555244019914
tu_available__TU0-2302[c],0.030411756555481423,0.06279233562395908,-0.0019688225130000125,0.030411756555481423,0.06279233562395908,0.0019688225130000125,0.030411756555480163,0.03238057906847955,0.030411756555480163,0.030411756555480163
tu_available__TU0-14151[c],0.030307044205258926,0.08019264395664041,-0.019578555546119397,0.030307044205258926,0.08019264395664041,0.019578555546119397,0.03030704420525998,0.049885599751379905,0.03030704420525998,0.03030704420525998
tu_available__TU00467[c],0.030094333017299107,0.1325417932529994,-0.07235312721840012,0.030094333017299107,0.1325417932529994,0.07235312721840012,0.030094333017299458,0.10244746023569976,0.030094333017299458,0.030094333017299458
tu_available__TU5[c],0.029974999657859713,0.08272508763455916,-0.022775088318841258,0.029974999657859713,0.08272508763455916,0.022775088318841258,0.029974999657859203,0.05275008797670021,0.029974999657859203,0.029974999657859203
tu_available__TU0-6623[c],0.029867260909499566,0.11512942391879846,-0.05539490209980111,0.029867260909499566,0.11512942391879846,0.05539490209980111,0.029867260909498972,0.08526216300929979,0.029867260909498972,0.029867260909498972
tu_available__TU0-13984[c],0.02967683079671979,0.11605813056575956,-0.05670446897232051,0.02967683079671979,0.11605813056575956,0.05670446897232051,0.02967683079671961,0.08638129976904003,0.02967683079671961,0.02967683079671961
tu_available__TU0-8745[c],0.029215912759379348,0.08164989079163859,-0.023218065272880978,0.029215912759379348,0.08164989079163859,0.023218065272880978,0.029215912759378987,0.052433978032259784,0.029215912759378987,0.029215912759378987
tu_available__TU0-0[c],0.028287875082960462,0.10765641790187852,-0.05108066773596054,0.028287875082960462,0.10765641790187852,0.05108066773596054,0.02828787508295948,0.07936854281891953,0.02828787508295948,0.02828787508295948
tu_available__TU0-3862[c],0.02816782371665949,0.06351145099847941,-0.007175803565160677,0.02816782371665949,0.06351145099847941,0.007175803565160677,0.028167823716659407,0.03534362728182004,0.028167823716659407,0.028167823716659407
tu_available__TU0-42571[c],0.027918700740538926,0.1371805575803993,-0.08134315609932083,0.027918700740538926,0.1371805575803993,0.08134315609932083,0.02791870074053913,0.10926185683986006,0.02791870074053913,0.02791870074053913
tu_available__TU00017[c],0.027447081660000427,0.06649590979151887,-0.011601746471520652,0.027447081660000427,0.06649590979151887,0.011601746471520652,0.02744708165999955,0.03904882813151976,0.02744708165999955,0.02744708165999955
tu_available__TU0-36414[c],0.02644643760209861,0.12067372714211924,-0.06778085193792052,0.02644643760209861,0.12067372714211924,0.06778085193792052,0.02644643760209911,0.09422728954001988,0.02644643760209911,0.02644643760209911
tu_available__TU0-13350[c],0.026374502712592507,0.04300568152271894,0.00974332390247945,0.026374502712592507,0.04300568152271894,0.00974332390247945,0.026374502712596965,0.016631178810119746,0.026374502712596965,0.026374502712596965
tu_available__TU0-8806[c],0.025855434729720655,0.12906088019747866,-0.07735001073804154,0.025855434729720655,0.12906088019747866,0.07735001073804154,0.025855434729719257,0.1032054454677601,0.025855434729719257,0.025855434729719257
tu_available__TU0-1547[c],0.02564163047087989,0.13140666195155964,-0.0801234010098007,0.02564163047087989,0.13140666195155964,0.0801234010098007,0.02564163047087961,0.10576503148068017,0.02564163047087961,0.02564163047087961
tu_available__TU0-12924[c],0.025574215785302445,0.09807185562047996,-0.046923424049879564,0.025574215785302445,0.09807185562047996,0.046923424049879564,0.025574215785300947,0.07249763983517976,0.025574215785300947,0.025574215785300947
tu_available__TU0-198873[c],0.025499901059640256,0.05396573205072014,-0.0029659299314401255,0.025499901059640256,0.05396573205072014,0.0029659299314401255,0.02549990105964009,0.028465830991080132,0.02549990105964009,0.02549990105964009
tu_available__TU0-13823[c],0.0251071053998409,0.10818767152259942,-0.05797346072292037,0.0251071053998409,0.10818767152259942,0.05797346072292037,0.025107105399839985,0.0830805661227599,0.025107105399839985,0.025107105399839985
tu_available__TU00214[c],0.07488995008886988,-8.673617379884035e-17,6.938893903907228e-17,0.07488995008886988,8.673617379884035e-17,6.938893903907228e-17,0.024963316696289956,0.04323773284340667,0.024963316696289956,0.024963316696289956
tu_available__TU0-13514[c],0.02484242424017885,0.002890450742038836,0.0467943977383192,0.02484242424017885,0.002890450742038836,0.0467943977383192,0.024842424240178962,0.02195197349814018,0.024842424240178962,0.024842424240178962
tu_available__TU0-1921[c],0.02464815912839924,0.09659851348067905,-0.04730219522388007,0.02464815912839924,0.09659851348067905,0.04730219522388007,0.024648159128399405,0.07195035435227956,0.024648159128399405,0.024648159128399405
tu_available__TU0-14629[c],0.024178931036458712,0.023377658765039888,0.024980203307880006,0.024178931036458712,0.023377658765039888,0.024980203307880006,0.024178931036459534,0.0008012722714200587,0.024178931036459534,0.024178931036459534
tu_available__TU0-198714[c],0.0239710913200806,0.0503768817478793,-0.002434699107721039,0.0239710913200806,0.0503768817478793,0.002434699107721039,0.02397109132007962,0.02640579042780017,0.02397109132007962,0.02397109132007962
tu_available__TU0-45222[c],-0.02390282225028012,0.009265103486279347,-0.05707074798684009,0.02390282225028012,0.009265103486279347,0.05707074798684009,-0.023902822250280287,0.03316792573655972,0.023902822250280287,0.023902822250280287
tu_available__TU0-14792[c],0.023870676944698577,0.12334374819143962,-0.07560239430204005,0.023870676944698577,0.12334374819143962,0.07560239430204005,0.02387067694469938,0.09947307124673983,0.02387067694469938,0.02387067694469938
tu_available__TU0-13987[c],0.023731645671901613,0.12044705443703901,-0.07298376309324017,0.023731645671901613,0.12044705443703901,0.07298376309324017,0.023731645671900153,0.0967154087651396,0.023731645671900153,0.023731645671900153
tu_available__TU00162[c],0.023360639373719017,0.12281207669675862,-0.076090797949321,0.023360639373719017,0.12281207669675862,0.076090797949321,0.023360639373718878,0.0994514373230398,0.023360639373718878,0.023360639373718878
tu_available__TU0-8360[c],0.02325532709249939,0.07008232842431944,-0.0235716742393193,0.02325532709249939,0.07008232842431944,0.0235716742393193,0.023255327092499844,0.04682700133181937,0.023255327092499844,0.023255327092499844
tu_available__TU00078[c],0.022639863418379785,0.0332369301373191,0.012042796699439084,0.022639863418379785,0.0332369301373191,0.012042796699439084,0.022639863418379324,0.010597066718940007,0.022639863418379324,0.022639863418379324
tu_available__TU0-14511[c],0.022630548570659242,0.10408405316147967,-0.05882295602015997,0.022630548570659242,0.10408405316147967,0.05882295602015997,0.02263054857065965,0.08145350459081982,0.02263054857065965,0.02263054857065965
tu_available__TU0-8473[c],0.022351437795958884,0.09236961066923915,-0.04766673507732089,0.022351437795958884,0.09236961066923915,0.04766673507732089,0.02235143779595905,0.07001817287328002,0.02235143779595905,0.02235143779595905
tu_available__TU0-13084[c],0.02215797844086076,0.0951508891234796,-0.05083493224176003,0.02215797844086076,0.0951508891234796,0.05083493224176003,0.02215797844086011,0.07299291068261982,0.02215797844086011,0.02215797844086011
tu_available__TU0-6021[c],0.02211553794114038,0.05590094951807939,-0.01166987363580077,0.02211553794114038,0.05590094951807939,0.01166987363580077,0.022115537941139667,0.03378541157694008,0.022115537941139667,0.022115537941139667
tu_available__TU00101[c],0.06429795975603002,-3.885780586188048e-16,-1.1102230246251565e-16,0.06429795975603002,3.885780586188048e-16,1.1102230246251565e-16,0.02143265325200984,0.0371224443734878,0.02143265325200984,0.02143265325200984
tu_available__TU00046[c],0.020882592534960415,0.09743131226627952,-0.05566612719636052,0.020882592534960415,0.09743131226627952,0.05566612719636052,0.020882592534959804,0.07654871973132002,0.020882592534959804,0.020882592534959804
