project,variant,label,mean_growth_rate,median_growth_rate,std_growth_rate,max_growth_rate,initial_dry_mass,final_dry_mass,max_dry_mass,fold_change_mass,duration_sec,n_timepoints,generations_used
gene_ko_441imported_2seeds,73,KO: EG10770,0.00011055940493965225,8.286500103699047e-05,7.4600566159478e-05,0.0002879675543233054,266.97329523820224,341.24154546343254,696.9671985501645,1.27818606411164,36550.0,97,8
gene_ko_441imported_2seeds,74,KO: G7889,0.00019632873547372048,0.00021875755321763867,7.328333680757151e-05,0.00027785268649130394,266.97210497198034,606.9103399397679,658.0616330263476,2.2733099400158876,25653.0,68,8
gene_ko_441imported_2seeds,75,KO: EG11008,0.00019020514394845064,0.00019642301353112336,8.569963475232742e-05,0.0005672586869286081,266.96009748592985,607.9332164746825,760.6035356200548,2.2772437611457033,27012.0,72,8
gene_ko_441imported_2seeds,76,KO: EG10446,9.462478872017368e-05,7.112964297137484e-05,6.214620924118332e-05,0.00027993712370309097,266.97858867859827,346.41335435317524,666.1844108055857,1.297532345450385,35614.0,93,8
gene_ko_441imported_2seeds,77,KO: EG10098,0.00021920598917046967,0.0002474995502995462,8.6340984860428e-05,0.00027965009104669877,266.97066772456697,644.8582898040131,753.431066815087,2.415464947142852,22768.0,61,8
gene_ko_441imported_2seeds,78,KO: EG10390,0.00010510788589548603,5.935519732250076e-05,9.406939987305283e-05,0.0002913578076246349,266.9581843362197,265.4257638854609,811.5200075573248,0.9942596985570266,34994.0,92,8
gene_ko_441imported_2seeds,79,KO: EG10710,0.00010580711109540325,7.68973329856662e-05,7.677633391523358e-05,0.000272458803329873,266.9493849022739,297.5989756302823,699.6696635404473,1.1148142399325205,36963.0,96,8
gene_ko_441imported_2seeds,80,KO: G7868,0.00018834271170129906,0.00021051757432852697,7.197030593401951e-05,0.0002799079898011247,266.97210497198034,620.9777528228703,682.3363329862837,2.3260023847362037,26521.0,71,8
gene_ko_441imported_2seeds,81,KO: EG10629,0.0001960903377460349,0.00021559329592325244,7.38599853115495e-05,0.0002973349243278736,266.96020673366695,617.0565612927485,723.1843928395222,2.3114177533895734,25281.0,68,8
gene_ko_441imported_2seeds,82,KO: G6662,0.0002029846634043098,0.0002221386657344073,7.878821288179516e-05,0.0003289769988095771,266.95969445995684,601.0994661131467,735.0431186847627,2.251648764166944,24779.0,67,8
gene_ko_441imported_2seeds,83,KO: EG10007,0.00019985741952345244,0.00022451038598221334,7.587342099045708e-05,0.0002857095944173159,266.9596383640926,640.9783083301777,722.7541245709906,2.401030778502854,25282.0,68,8
gene_ko_441imported_2seeds,84,KO: EG10876,0.00035150497002029807,0.00023868042495443583,0.0004582162268648366,0.002879333295889011,266.9493849022739,5458.587538697853,5458.587538697853,20.44802440993134,18334.0,49,8
gene_ko_441imported_2seeds,85,KO: EG12144,0.00020002083472117805,0.00022229481096005244,7.624894568242699e-05,0.0002698354777412192,266.9615890712977,608.48845050574,745.0452971296522,2.279310864992006,24877.0,67,8
gene_ko_441imported_2seeds,86,KO: EG10652,0.00019341275135244119,0.0002106952745913983,7.430244704983871e-05,0.0003128258213585189,266.9721654078893,603.4882547189993,730.302499417757,2.260491290531989,26056.0,70,8
gene_ko_441imported_2seeds,87,KO: EG20049,0.0002041507943339299,0.00022646265539035253,8.082247751472028e-05,0.0002929435104595432,266.9665627091489,622.1391747354357,755.690817370682,2.3304011124915127,24311.0,66,8
gene_ko_441imported_2seeds,88,KO: EG10445,9.864358045516654e-05,7.863289588932955e-05,6.73481643439142e-05,0.000278438821265162,266.93837659508506,352.3225524454996,731.0328774776119,1.3198647453375822,34239.0,90,8
gene_ko_441imported_2seeds,89,KO: EG11268,0.00021326473316962124,0.00024167719582298541,8.42276255355779e-05,0.00029880968966049373,266.96834454359407,628.0341879516081,719.8997076612718,2.352466877768928,23451.0,63,8
gene_ko_441imported_2seeds,90,KO: EG10072,0.00021136277587150922,0.00022841356271413352,8.509518779273152e-05,0.0003236796692661663,266.9761736048414,588.4203535664556,788.1203420903746,2.204018229871675,23546.0,65,8
gene_ko_441imported_2seeds,91,KO: EG11796,0.0001936686098288296,0.00020866872479800684,7.38530374922757e-05,0.00029619815013291414,266.97329523820224,552.3188983000045,766.8936990582893,2.0688170245911963,25440.0,70,8
gene_ko_441imported_2seeds,92,KO: G0-10441,0.00020167892163308043,0.00021786563421347224,7.758667267408489e-05,0.00031208006252780325,266.9669356937867,592.8435095386533,778.7032691467334,2.220662674941326,24920.0,68,8
gene_ko_441imported_2seeds,93,KO: EG10123,0.00020976068118990014,0.00023172449537994585,8.131084435050413e-05,0.0003091379567915527,266.9705593213504,684.5490674858588,782.8042461969351,2.564136919164455,24092.0,65,8
gene_ko_441imported_2seeds,94,KO: EG12088,0.00021073148130670816,0.00023635644075101187,8.325690182283135e-05,0.0002963675615530845,266.9807029965192,629.988109212962,751.3973913850457,2.3596765689135797,23472.0,63,8
